Date,G_PC_AAPL_1,G_PC_AAPL_2,G_PC_AAPL_3,G_PC_AMZN_1,G_PC_AMZN_2,G_PC_AMZN_3,G_PC_GLD_1,G_PC_GLD_2,G_PC_GLD_3,G_PC_GOOGL_1,G_PC_GOOGL_2,G_PC_GOOGL_3,G_PC_IWM_1,G_PC_IWM_2,G_PC_IWM_3,G_PC_JPM_1,G_PC_JPM_2,G_PC_JPM_3,G_PC_MSFT_1,G_PC_MSFT_2,G_PC_MSFT_3,G_PC_NFLX_1,G_PC_NFLX_2,G_PC_NFLX_3,G_PC_NVDA_1,G_PC_NVDA_2,G_PC_NVDA_3,G_PC_QQQ_1,G_PC_QQQ_2,G_PC_QQQ_3,G_PC_SPY_1,G_PC_SPY_2,G_PC_SPY_3,G_PC_TLT_1,G_PC_TLT_2,G_PC_TLT_3,G_PC_TSLA_1,G_PC_TSLA_2,G_PC_TSLA_3,G_PC_V_1,G_PC_V_2,G_PC_V_3,L_PC_AAPL_1,L_PC_AAPL_2,L_PC_AAPL_3,L_PC_AMZN_1,L_PC_AMZN_2,L_PC_AMZN_3,L_PC_GLD_1,L_PC_GLD_2,L_PC_GOOGL_1,L_PC_GOOGL_2,L_PC_GOOGL_3,L_PC_GOOGL_4,L_PC_IWM_1,L_PC_IWM_2,L_PC_IWM_3,L_PC_JPM_1,L_PC_JPM_2,L_PC_JPM_3,L_PC_MSFT_1,L_PC_MSFT_2,L_PC_MSFT_3,L_PC_NFLX_1,L_PC_NFLX_2,L_PC_NFLX_3,L_PC_NVDA_1,L_PC_NVDA_2,L_PC_QQQ_1,L_PC_QQQ_2,L_PC_SPY_1,L_PC_SPY_2,L_PC_TLT_1,L_PC_TLT_2,L_PC_TLT_3,L_PC_TSLA_1,L_PC_V_1,L_PC_V_2,L_PC_V_3
2020-02-04,0.35226423707413845,0.1811356412946888,0.3593118815026809,0.11234614584811653,0.048838570750482736,0.19194338748944417,0.26132429959178155,0.40407971735858605,0.12139951290670004,0.055551313761842726,0.0272631018145991,0.3005662298536752,0.40183803726088574,0.41257841107359483,0.542476619657661,0.41947874612327285,0.30303785068004674,0.4515375036766017,0.6284574884270306,0.4005008503336155,0.9186281043858352,0.6445092318821938,0.5770621764359493,0.8943728383360731,0.5156632288668221,0.544996978189367,0.5599088688458043,0.3811271601788958,0.3489346685914865,0.8258929536874464,0.5257979641568626,0.48547638863156084,0.8238887398665509,0.3466612246765365,0.3437742166118608,0.3563412042505367,0.9918042740470479,0.964025924048113,0.9912430449449254,0.2415266333686675,0.1367569597576246,0.21472328179595684,0.7173040616642326,0.1906578541936671,0.18850505525994943,0.3642326711262792,0.4173587186318376,0.5146388237925671,0.21390110796632764,0.07401990854120678,0.72480258299717,0.013035421772259637,0.8534839603938728,0.052689069278395055,0.5971029640745672,0.6133134037370247,0.7139677673321675,0.6887079384109349,0.7758254542936921,0.541177943883064,0.9257970197525505,0.8812698362861844,0.9015801586296261,0.6834187785471769,0.13878667115256782,0.9501172173745613,0.418167780689512,0.26469217886647145,0.14376722828508642,0.7530846169699275,0.15136685212160378,0.14801561235388383,0.6952736014503016,0.6328495555947744,0.3041500668183478,0.004859242837313227,0.7237578688587726,0.3323589201536876,0.7750571569181575
2020-02-05,0.7136243497840682,0.7548642507408715,0.8099370926458604,0.8776170644786615,0.8949060078088942,0.9520154422872689,0.704855070812001,0.8103987066633318,0.6863238123484876,0.6410326754884863,0.6261801841936082,0.8972648685089424,0.5553515692662612,0.603064794494774,0.7300460088621855,0.629471526039982,0.7112132749914457,0.7518737337196323,0.895535873719288,0.8486839740042965,0.977233345701302,0.7503309949793104,0.7871886141396279,0.8952729760581618,0.4817369571712504,0.47850847869852076,0.5038258467634903,0.6280094474138027,0.6915293613615238,0.7186982155431794,0.506726305937931,0.48089055202840336,0.6798771359663792,0.443484887657995,0.5959668874769739,0.5861080569502247,0.440760680567606,0.7870798428820897,0.7624072775333548,0.7489010344404574,0.7861373289408042,0.8433257451464793,0.6576561324766029,0.4236937564648613,0.7949524361100673,0.1892469476562604,0.1,0.01480259664139183,0.26730499336081576,0.28044283076881554,0.7139701606950936,0.2752097372388934,0.7938628407061648,0.46116972615870533,0.6027742920598012,0.3487215982411983,0.3556617200724935,0.3523875506907277,0.4250165161143288,0.37641824000382296,0.9401553988052248,0.4050681900170965,0.7185684427904612,0.9075248062981925,0.85192579581631,0.691263471151867,0.6366812147611871,0.3936835182677694,0.4917672913381861,0.4101015215832228,0.39144007242680257,0.38590167787630736,0.5341042960274289,0.3578053545209071,0.49749064414304534,0.5625996317690298,0.20671606741485826,0.7248547168754957,0.3466182245431873
2020-02-06,0.3960181867105499,0.30910254883468313,0.4370318948794796,0.4679920144048393,0.6399194761349372,0.7100170212772056,0.38861207551347066,0.5029935283625283,0.531885631718519,0.2191074096167474,0.09796391066851509,0.3765600181862072,0.46872642486633076,0.48465111497738267,0.5915581030083377,0.5081288409832401,0.5012698297929995,0.6675319072603032,0.7138498803013965,0.5403306064449278,0.9528449443882336,0.40421660697874007,0.4741541951508602,0.6433719114631888,0.5942764428012661,0.6674260130076284,0.6830865082419282,0.5723485818543915,0.5324621563827652,0.8480634845255746,0.5095270004401427,0.5078225530952624,0.6585400657446113,0.48664423388421274,0.535951718194127,0.5302762090736681,0.7677174389089401,0.8946646286750206,0.8680918429061423,0.4040182727504734,0.49468021224819303,0.4880899586538662,0.46087451657151335,0.30727228266081175,0.24001747216842326,0.7795616695382416,0.3101528521687398,0.19643152900911692,0.5373866707543625,0.6250766702422073,0.46059148632244595,0.6783752767348492,0.6185663658977378,0.10263748365902509,0.5367893487514482,0.6777707283625232,0.5297337926853034,0.5744977185329304,0.7559862980368528,0.4921174122788736,0.8878681348021213,0.8486945387579155,0.7994057193183898,0.8112476272724646,0.4146101779878525,0.6245998364582629,0.5758449330166535,0.18741431954743493,0.2838581176723296,0.6280745992685965,0.3556904321206662,0.4729878981961527,0.6100919278727404,0.3386038381989527,0.27967650356261464,0.1781385369612742,0.3738076809557689,0.5570137200095878,0.3941680171290549
2020-02-07,0.4428943759174738,0.4007415637823344,0.43588825794608965,0.8187352130256365,0.9073116507653258,0.8782805900744185,0.41438469277182444,0.4558006287659164,0.5975345678338114,0.34786915096909055,0.21394877315861474,0.5579868971359783,0.4910929217893225,0.4946838625246369,0.482531404576534,0.4778124904187919,0.4569219642487594,0.5557300346778776,0.5460319571512184,0.35629967188451694,0.7176614367367324,0.5328175445953219,0.5380807972698155,0.8773380519650661,0.6227097564476961,0.7211899658052348,0.7240420423315548,0.5489914038865079,0.5473339089705125,0.6294358543626081,0.515136245861473,0.4959055731834229,0.5921113862062486,0.502241521419942,0.6494576012242771,0.4642139025281329,0.25878105400016377,0.6653325363671111,0.22875644006642779,0.43257068053354686,0.489142377269417,0.4404237852137689,0.5357249854873553,0.39781737805403106,0.31706494463879364,0.8262428486787925,0.1847595591629475,0.07163985597766208,0.6023392877921051,0.5778860901300814,0.6770200969527083,0.5708823148248082,0.6524312964621148,0.10240129929601477,0.41837841873138437,0.48801726646514076,0.5469075752390629,0.5905115749441496,0.6759822654907399,0.34259792440872505,0.5591129807478815,0.8881793276969284,0.8152123084875121,0.8893817684773275,0.18914387554345385,0.8978252484378493,0.6522724010796541,0.25596185334143573,0.4475415620695228,0.577528456573124,0.39550822721877443,0.4282651416354927,0.5399559908316935,0.5807212118061914,0.32633721781852826,0.8507943626990874,0.4206143147412289,0.4841526883128906,0.5810305806792619
2020-02-10,0.5955644896859335,0.5462241496719881,0.29485287829716655,0.6823289581314234,0.6548159106006403,0.8307867688041313,0.45967674883018694,0.3933702646555792,0.621559678566659,0.40585163681515146,0.2976390209926849,0.3171157199628336,0.3833523973064773,0.39103584770278943,0.29037927073029224,0.4590309039696243,0.39359702955979015,0.3678787332706004,0.7612931874456325,0.5794963307913037,0.8659955513020445,0.47062610451887776,0.47493330608696427,0.41951575113732054,0.5954792290348457,0.6970035729871112,0.6996863555885271,0.4406650423158016,0.3838886597847634,0.4640813577212487,0.5248298715106975,0.5674493549860536,0.5262381763224153,0.6118113568672434,0.5684758050284103,0.754107018841461,0.5598950067060724,0.43165082064268456,0.5207027515600317,0.5011635199534533,0.39105457121477083,0.8206492059499362,0.19467170958110774,0.30161775718360395,0.3129155251186978,0.4443648025839242,0.06516017358924808,0.3552618808308735,0.5824700060433448,0.7732585187521136,0.35805861120588667,0.2971523306221687,0.7899434867888852,0.5736569845996733,0.21734836203532393,0.3278542384159805,0.6674037864488211,0.6930761343271159,0.3618678235248307,0.4201306818962204,0.8541188375412214,0.6366808844023376,0.8223719795120623,0.5093755454426683,0.15513022413289793,0.27478668481768664,0.7498891795712231,0.29748491166714763,0.5317974303878094,0.6634009545989636,0.5715299972140164,0.6863576241940011,0.16369487962559032,0.5193215716156435,0.7768744884344306,0.22963805275637386,0.31497880566888525,0.033485884542219034,0.8509898668099851
2020-02-11,0.3708230831491074,0.3769408240045279,0.28157228210706065,0.7711270349884687,0.6510487629928334,0.8827285516450123,0.44675386372068426,0.5240636123781253,0.3410167327815343,0.4889554822502047,0.46032418302908207,0.5848991101083655,0.42540440916403044,0.39443752916272823,0.5144077821990023,0.4203876372600752,0.3343295963733385,0.42069618580501766,0.724780163501095,0.4012864523007037,0.7812099648865906,0.3603912222627984,0.4082684625632489,0.32209241710631487,0.43254306340071247,0.4375444698018838,0.46025622777905395,0.5515547120514916,0.34086192156549344,0.5558501716602289,0.5185267102387113,0.4906594868716332,0.691264777340005,0.4069355519356116,0.34855514015714645,0.47705645233221605,0.12035758225460211,0.05277209563946639,0.11440255131511337,0.6984889589930575,0.5465425966442593,0.6401834951416241,0.3678654459851264,0.16605638603039036,0.3204470302573066,0.15651666392137478,0.03797917897864257,0.4858403468765159,0.16497189794736694,0.16835098533089493,0.5120602707549825,0.4073462757177888,0.7492094513029303,0.26654165515079986,0.6755050861509835,0.792260897847693,0.5950440091198594,0.6846113653067505,0.5637557912551621,0.4652863747474686,0.6648413793913059,0.6871628489292322,0.8758404810520322,0.3698557087736567,0.4232595264297778,0.4162215711292321,0.8189035302033367,0.5742646862939622,0.41074455471164106,0.7216550759442749,0.3159596718784493,0.2330442631195908,0.5246563210044942,0.6544638493562015,0.5252099494356751,0.5662884829456639,0.15254424051090204,0.6219523930983264,0.6513631936062727
2020-02-12,0.7255284198884713,0.8381804175304356,0.8079337129314493,0.6729481808340696,0.7460737901946272,0.8325237784182556,0.6659010228536807,0.6605922194916255,0.8166269012254509,0.5108473552065831,0.7260256359266359,0.5813298075757294,0.6623652509048777,0.7355327729309925,0.7264081425154464,0.6407710166047911,0.7443330748531172,0.7992842978753162,0.7262160011496066,0.781878020751193,0.7046690442337995,0.6680119697947988,0.7136036485993165,0.6637257045644505,0.39670292355295944,0.37859386143964324,0.6517043837532019,0.699359653118305,0.819517110981891,0.8101468210005265,0.5837461336118165,0.5603291839677301,0.7120258006688316,0.5646444870813936,0.6705197496824963,0.6739273327707741,0.43377691516841477,0.4291142939663951,0.15789372344476527,0.5549047414279475,0.7102423744672843,0.41256897678307347,0.7050675441366254,0.7416498725177754,0.8307232743424029,0.1450744470611434,0.46230782666446146,0.5923979847129462,0.7367634333126345,0.4867779819734682,0.30674261061621994,0.3379205464176948,0.06541919461594346,0.544673544532744,0.621703155738595,0.11238844952066272,0.18743503728620092,0.2730429719009452,0.2548909779884345,0.6745678583080257,0.25876522626199977,0.2852077125105627,0.1883625212362533,0.9551713695734464,0.893473015392041,0.21066726210301268,0.10818376594149766,0.09675964463247883,0.3818813922753357,0.17402380253888766,0.2961067316341971,0.46188493258638286,0.4731837273713736,0.2518116709656763,0.4656224526543691,0.8679007991457036,0.46521749926689293,0.925731872648124,0.1606341514691369
2020-02-13,0.4232735315563033,0.5057259551004747,0.6699041150661408,0.43459083465064763,0.48471853971305656,0.6141479797980292,0.648337687478182,0.39824958397567367,0.7753437395327184,0.3842525408941483,0.4980952747515973,0.5231654683446398,0.42405819307881076,0.5278234838881546,0.4393981171275656,0.535840335565358,0.6585695513005569,0.6789794150021453,0.551259882053096,0.6552974077237319,0.6525971682221388,0.6048015014697778,0.5647295345667073,0.6340689037935875,0.7319736266319072,0.5927483647205006,0.8558029209706787,0.49634970059280337,0.610083343623233,0.4756557874675704,0.30570790559367556,0.4570839532067341,0.4616305978557361,0.4425784145125282,0.33129847081630903,0.6217850326952938,0.597918832198075,0.5745126419997879,0.6145651332708397,0.6315375086495295,0.690856793427851,0.6480111083020146,0.675973239206423,0.7504793389190509,0.42680207670337467,0.6463094409791349,0.4371146309301376,0.4214321278244406,0.6990311214606036,0.8871268928175526,0.5533899360092994,0.5155831430989304,0.2586459244660188,0.38241754209229895,0.41493059024932943,0.4032259603311231,0.43927821015891977,0.3540547926998079,0.5453360038601441,0.44411656439734504,0.5241429359899291,0.2201967995704598,0.26222166143617753,0.7353901609524266,0.6958487747906541,0.5724635672623958,0.08957315433682461,0.1750049639854339,0.4893570774069935,0.39759345009489433,0.7010859661540615,0.3313493659607577,0.4438410480888566,0.5382084590402588,0.7896309183622257,0.5181926991861825,0.19971600887320629,0.7657837279345499,0.19821717323201427
2020-02-14,0.28719929907984404,0.4383030439830631,0.3918342932453893,0.09582894995149659,0.1535939157095462,0.11614153290384052,0.43552543401943533,0.27309247364198375,0.6877943849212561,0.2364534464380313,0.33850870426285573,0.35802234664977317,0.37812774338717947,0.4206635058197057,0.5319859348407671,0.41483377622383577,0.47433727546856796,0.5546577767840281,0.35149815645311766,0.5859511854409145,0.2670433662565252,0.28470842145016534,0.46211937132213277,0.29780855169221165,0.013824143839539471,0.00818962516508921,0.010993659052890115,0.4370717651799948,0.5245662478837415,0.5780842306095753,0.4303199919689187,0.44190967833166284,0.5898082424449128,0.36233243139106397,0.257244438206648,0.3909268643195787,0.36349567393041093,0.19043719591017677,0.42526702336419675,0.3649977901234406,0.26962601538661557,0.5849451141837548,0.3055450599966392,0.6490443062083452,0.6011216360959868,0.701675595967902,0.7749724175060086,0.8752082264573743,0.6213444690022244,0.5228648093256246,0.38282270170215293,0.5350258162458643,0.44786163188836514,0.7817147748367713,0.4143474732611747,0.6538449942405299,0.5210582290266005,0.5268447542489645,0.5792633120034226,0.5597670566161532,0.19589789304973043,0.017154012248658004,0.24642015456128333,0.658905193638522,0.7881601228942039,0.29577789559300943,0.609569595964365,0.9686805622798335,0.4965054410978559,0.5622988218902575,0.4251228079890472,0.12402143646452557,0.7573469827494417,0.7233727482439477,0.34405319736986084,0.3096757766404076,0.5431155055653384,0.14085188729296463,0.7313954334766478
2020-02-18,0.5720129253770095,0.5040732395340705,0.35793924264476995,0.03759773474225499,0.012551149934903095,0.03108622665734616,0.5752156161717854,0.1753020231571159,0.7297216653596137,0.35366234365315763,0.34234814823427717,0.37942717171884455,0.5186426967514484,0.4546852534613782,0.2983583687956221,0.4558473140451821,0.34580814718660224,0.3398849640919065,0.2297101223738704,0.2825286385808772,0.21201240338054433,0.5314386416834296,0.4911723068942908,0.21276926383239828,0.7285920276617873,0.5780096962698472,0.7052971637923581,0.5120992605276927,0.44113618648463904,0.2784435156316697,0.7043581204726318,0.6915766023745515,0.4060584303991337,0.579726310070087,0.5022084164682772,0.5054225347179052,0.5020378183862978,0.3384478741502757,0.580361318590696,0.453749148754534,0.1818925098051607,0.3832393933866387,0.16955419609847577,0.7171508518575413,0.4883545584553952,0.28613401450334675,0.8666292122017227,0.99315892940575,0.9145796706079314,0.753284681940838,0.46245571342552927,0.717873855910241,0.6076978189605333,0.7693248785851043,0.33799534459911906,0.463565304968512,0.7409461678847588,0.7195367174878821,0.2793983507768606,0.6519303142880326,0.13879231253738375,0.2860192814817029,0.5000975905881747,0.3648246904838628,0.49859167091821643,0.3741047663163174,0.04281326451186305,0.2416812733459888,0.7073818694584539,0.6401457992496502,0.653461229467572,0.913843233467766,0.6535228400987997,0.76031730745632,0.3711395992375024,0.2693105756011175,0.7724628404642565,0.174495004400195,0.8051944492625543
