quote_datetime,AAPL,AMZN,GLD,GOOGL,IWM,JPM,MSFT,NFLX,NVDA,QQQ,SPY,TLT,TSLA,V
2020-01-23 12:00:00,0.36279984127626547,0.3297626194180833,0.6947775195482386,0.38656072353335896,0.2821095765052907,0.24314068768618644,0.3940342478939892,0.9165534340159399,0.3447117831959409,0.26010760495092505,0.08333795272537912,0.8979181113268474,0.21275311252211415,0.10214743833739935
2020-01-24 12:00:00,0.8479670781144829,0.37251895181535155,0.7235276001879587,0.26848247410089876,0.29735310999544456,0.2156704162593458,0.6310837258138966,0.859506921230826,0.6731870455774238,0.505571157067717,0.3837902587808943,0.7878960192506824,0.32685171245075806,0.5335395959262255
2020-01-27 12:00:00,0.0061179800409283175,0.08432198651625539,0.7611946253418123,0.01507829550547586,0.13389372680530953,0.14166040251613624,0.023061991640425213,0.15171910633850205,0.012947507349599926,0.006658283994237974,0.00625130682467844,0.9589408367921173,0.2670678012596203,0.0455199311827618
2020-01-28 12:00:00,0.8993800020360992,0.695127916136441,0.10338216995942574,0.8597838463672494,0.7136376587743025,0.8987779385904159,0.8701511968328898,0.8465408296649723,0.8283020928726977,0.8544041236947687,0.8093349401591068,0.14724832959484904,0.6982000464005342,0.6602242724909253
2020-01-29 12:00:00,0.9615908049556897,0.6714723322452838,0.5260448552065382,0.5300876295385277,0.4056159171976449,0.5822586386882904,0.796298287289769,0.17757756976131558,0.35359641313953044,0.5776739195050734,0.5593882489400008,0.8113540598736191,0.6989745870461843,0.6973564171199753
2020-01-30 12:00:00,0.1485645515654344,0.39475642404189176,0.7769652064823028,0.21206224479871,0.15871149884572172,0.20631542853345466,0.9732216058925135,0.34427747377130513,0.34031679389520514,0.24717667256926248,0.12236796566526101,0.841065448058375,0.9941945376260292,0.658115396171052
2020-01-31 12:00:00,0.1534126766826259,0.9997087997367061,0.49372483950176593,0.40213704023961794,0.19048315804190785,0.38182481915840977,0.26201702693556317,0.6240623795101518,0.25539917452199784,0.44368553100025465,0.30523208907702537,0.61031285332778,0.48581425410704854,0.034844420764582065
2020-02-03 12:00:00,0.1673510062903512,0.3050953804153602,0.30600709232370904,0.9218475997727761,0.613239634402767,0.42872697599703957,0.7980496665467226,0.974280787976895,0.4511193495177316,0.6475842512983798,0.4792271275329877,0.5879059528618857,0.9920077622262569,0.32713506230351186
2020-02-04 12:00:00,0.8644880293064598,0.5849480172460619,0.024035755033325005,0.050049995057475066,0.929580877969803,0.9244089369418811,0.9954906946054465,0.8606125794821654,0.8907573363221513,0.9734857866766846,0.9597854488045717,0.04768372497638025,0.9995825366622103,0.9435880357920735
2020-02-05 12:00:00,0.6936264564064959,0.5999723630668812,0.6400920848521254,0.6416562600172881,0.8538991102642713,0.6170111428389036,0.33301521852484683,0.557138468709252,0.5831070135437695,0.6118396658355529,0.7806542374601302,0.13589657709250486,0.0051317398890485385,0.0500427576697486
2020-02-06 12:00:00,0.4931549963122458,0.4973526973684406,0.6856533782559291,0.8972522455514369,0.523513411945067,0.6150108696358862,0.8651921402541141,0.39834821625786515,0.6140618855301359,0.7203938339952941,0.6871694817587578,0.7076421597321128,0.6069975082791281,0.8236447187781439
2020-02-07 12:00:00,0.5711666658295107,0.8232535586459344,0.5295681373711738,0.5788342069501944,0.1956787547035959,0.45909920570041873,0.8795518268160406,0.6704463294585565,0.5131429916675181,0.569602145898418,0.39206704269027215,0.9284399278363425,0.29749188200290266,0.5032932423341686
2020-02-10 12:00:00,0.17826556565067472,0.7611890957317028,0.6599392233286241,0.7902359638215849,0.41870194652876586,0.39157988017588913,0.7361965522799696,0.6961743595880984,0.8765921139922134,0.5621669185565439,0.4778196487117951,0.6564109833076195,0.618687891946148,0.7728386317840651
2020-02-11 12:00:00,0.7193919436445484,0.8423215085447269,0.21346094575685534,0.7736759735358397,0.8587281576077654,0.7324281237637316,0.4535466524563049,0.6624097260324711,0.9454947254025576,0.8116603885690881,0.8559561291476482,0.33524797185381094,0.5307254010800113,0.5127543744072681
2020-02-12 12:00:00,0.6831331145384824,0.5373295436142074,0.5590696927066714,0.4572262130049223,0.6215723288154984,0.4035353161771635,0.10120311337008754,0.6793917467255677,0.5146323418284657,0.6498794700823933,0.6778098695078216,0.16638332478273202,0.5607358706362486,0.8136973678446119
2020-02-13 12:00:00,0.5227252489973918,0.37383860999437185,0.6829382961690249,0.40114455964122336,0.6274571314373373,0.39639196066746357,0.6477899988902603,0.7872151430832222,0.5939844949207671,0.516222735425264,0.4960428861990692,0.6409352757442655,0.5464695370695589,0.5031603288491717
2020-02-14 12:00:00,0.4631479754348154,0.2981199847339324,0.6210919332598767,0.5275327693224208,0.4839329990564671,0.499326858177186,0.31123897454390187,0.4820687900646347,0.993440298167097,0.4772008643575716,0.4206079624014105,0.8415929547903748,0.6502792347768918,0.8570495564945253
2020-02-18 12:00:00,0.02152806538847561,0.36240514506957255,0.9486722891915155,0.46427126716207195,0.13908306738374476,0.026039380352654535,0.7883483751474921,0.7018119473829576,0.2796313120387721,0.21886180760863508,0.08441627764876776,0.8740065585754372,0.7987684376066944,0.5921557929306263
2020-02-19 12:00:00,0.9373136702021065,0.8990198145733019,0.5510569271807612,0.7197798569754368,0.8788555604165981,0.9326475206358186,0.6196957397620856,0.5740345317742348,0.9894680409804903,0.9583565164752489,0.9303450676019174,0.3165463231841854,0.9530925338452558,0.891367379371901
2020-02-20 12:00:00,0.179702011664461,0.15677608293602407,0.8523612291195557,0.18838078876213907,0.23841942455831744,0.30130004820402023,0.03825486166841967,0.1154823527259975,0.2191516586724782,0.03053462731481814,0.054484475707010725,0.8927650392783157,0.14329532699151895,0.054982268529484686
2020-02-21 12:00:00,0.2439483183262029,0.1858474302635076,0.9179184309493833,0.28062279119277045,0.5434317596593086,0.1550370645056967,0.07365213634539827,0.6549171397247848,0.1732166878807964,0.1849723817474384,0.2866865833364292,0.8621608468359805,0.6116717828251451,0.2902669837028888
2020-02-24 12:00:00,0.004063250050149101,0.007064829235539031,0.9804155092353711,0.0017405071436101807,0.0045228900266716015,0.03235367308205504,0.005120932367750332,0.009531319459023635,0.012672585822754021,0.00117608398568168,0.0020864967906616184,0.9805276616433489,0.09575424030324527,0.0037000772329804595
2020-02-25 12:00:00,0.22837663923628773,0.458111395487965,0.028119388055396797,0.5283243177091079,0.10822185270293058,0.15079528158608307,0.5316395186149054,0.3913912803001258,0.07429279884220348,0.26960460671384984,0.19710456730426607,0.7191503215202382,0.299572495101853,0.031816641689483616
2020-02-26 12:00:00,0.42900150090671246,0.39470998195066165,0.2921338836660521,0.16443696227562177,0.1690910737463804,0.12399941989324548,0.36075764960149836,0.9223583958871919,0.7560491114274893,0.26725208157550645,0.2014509330789409,0.5195043238912525,0.3684321763234001,0.21804785256460357
2020-02-27 12:00:00,0.029441528958420303,0.08439510108026324,0.7285675671484112,0.035535226938473476,0.05277992795457051,0.04967287465045467,0.025673899858505267,0.9530303694278621,0.10307573411484985,0.03817491013163038,0.055384332610047854,0.7640122654899518,0.024274348541592668,0.027057713195919552
2020-02-28 12:00:00,0.04451320800284318,0.0408648496248294,0.0014749366267942552,0.035151229304903386,0.014518752545445428,0.007841678428360335,0.04653947000876103,0.009218635466947695,0.6998655411365994,0.021986149083383918,0.022527091599313435,0.9901333442528969,0.11421871537383467,0.06547927839089909
2020-03-02 12:00:00,0.9905275401707877,0.9308550905384226,0.6144888802022248,0.9706460769548496,0.8296513649633129,0.777097798080725,0.982418828070089,0.8400026276807159,0.8518761385198643,0.9626885162503378,0.8952456972410343,0.6510607771158785,0.9241192500820905,0.9843781427867727
2020-03-03 12:00:00,0.632876071288228,0.748754124604562,0.9812380403343278,0.6751163547955339,0.6933032443013605,0.4271850832875101,0.6236910044866083,0.8785143994148521,0.49244331817280834,0.6996462202059409,0.66343774890404,0.5815303157281079,0.8237524310732358,0.5857555844967295
2020-03-04 12:00:00,0.45374637143513386,0.21227810857002816,0.5006546158876843,0.1212603285923691,0.24782192502480424,0.25852929432512506,0.1413125215819806,0.08859012980230062,0.4197341125988898,0.2417576391012519,0.3557943980812459,0.9038962486849559,0.18340955954764512,0.32209362707802325
2020-03-05 12:00:00,0.5916790771675049,0.635195818376727,0.8627229949537174,0.40012202565742927,0.42807558146413816,0.36214896951710357,0.7227419480268427,0.9231967382550159,0.7049930811895669,0.6322636111486459,0.529872716583055,0.7133645282396203,0.5392883948569304,0.5900306350133755
2020-03-06 12:00:00,0.050705269266119526,0.08719277616627157,0.48963964388142506,0.01915489050432902,0.05580765344483641,0.011304095539566798,0.022576468003365355,0.015102818602874933,0.02238939303475353,0.02847020751056249,0.05049535707390632,0.9996676950745437,0.13159753065464003,0.05827002186964979
2020-03-09 12:00:00,0.1343358944018798,0.15209855965906705,0.5001663247366854,0.15351143819417423,0.007808683307002242,0.00940473973808457,0.15704857412132314,0.11352103115850293,0.2659445350075796,0.10041905433558637,0.059852941630912676,0.9961195441854908,0.07712475301397533,0.1349667240328772
2020-03-10 12:00:00,0.30846630077505494,0.3048643455543339,0.21964029252259926,0.19437812433507115,0.04192483298773208,0.4025074825812242,0.2393403130270668,0.4657765804859538,0.16119977059059581,0.1522804000941486,0.19155499783354088,0.19280489081747348,0.3174053745538184,0.11157111901232358
2020-03-11 12:00:00,0.7107547286631632,0.6727969680850141,0.33262643070872866,0.563133285109159,0.39637616355269073,0.7433558116738117,0.5822457553459937,0.7061638249185752,0.6160282320622981,0.6743056192397715,0.6061737942196007,0.0058836677998668286,0.68392105915753,0.6920652536617341
2020-03-12 12:00:00,0.0047540536037370415,0.0030047881475961493,0.0004795221978776764,0.0031644555140220936,0.0018576306802453367,0.012204726879908362,0.005445532912951074,0.001711736998750071,0.002878205001490762,0.0026803453553888175,0.006740207142444123,0.16622488196509674,0.012929517659746297,0.005468955729732973
2020-03-13 12:00:00,0.6948879743505084,0.4305978046566977,0.07015166130490001,0.5833415108560245,0.3888775143738364,0.9182900479560887,0.5894606463897945,0.3305938425279102,0.5287494001009307,0.4911775483362585,0.4985226777108542,0.2505919567085274,0.16212090278500224,0.693557839200102
2020-03-16 12:00:00,0.5319963747500049,0.79913661537401,0.0734377464602982,0.5749978165994634,0.31237580977835666,0.23118631472358997,0.6446826792746772,0.9035137266332873,0.5026940392972608,0.6567095921238515,0.5345538851444009,0.8205416590625754,0.10806696687604647,0.40745509905837385
2020-03-17 12:00:00,0.2988820526496771,0.9491229572243665,0.893041433538894,0.08948729729863246,0.3575187835542846,0.6170843536792969,0.43122401711323244,0.1982342223078719,0.20362621512364226,0.31640230293416977,0.3618875742967986,0.7817685066869363,0.16671000585363313,0.22009125501699286
2020-03-18 12:00:00,0.13306015007158703,0.4930531617437454,0.03502929136628035,0.4650016295057679,0.13339384275357172,0.058803870292522244,0.2657644181980421,0.725964231647362,0.07968096924730045,0.15290418094577024,0.13072966446255818,0.0019790014132971966,0.020478430177090987,0.014721294224901548
2020-03-19 12:00:00,0.5423690459387451,0.9465793378768744,0.2540233271529048,0.6292624631162052,0.428202682413559,0.43319060953249866,0.7226488682077181,0.8245074560186411,0.5289815123296435,0.7221978119340525,0.5629708154380533,0.19009671718761534,0.7450575554413885,0.7280806477419653
2020-03-20 12:00:00,0.5642592631176887,0.3609616305481551,0.6677440228610505,0.30419541156982927,0.769313305379582,0.628954382706191,0.31864301860396216,0.8315392241022059,0.9476445418668767,0.4458077639891815,0.30271549108203183,0.9730445161297293,0.9328613033616016,0.5814671302758492
2020-03-23 12:00:00,0.0012328094562366312,0.12909522716071992,0.9851506958791715,0.013734988262284099,0.029750941741077383,0.03951389255217007,0.010081535198077123,0.8309436531260082,0.040781617247505536,0.018004430562962373,0.021698784231211028,0.9451709002117589,0.14400128131169168,0.004429081044172672
2020-03-24 12:00:00,0.9782282491459089,0.949105467541817,0.998719296764245,0.9904712417374377,0.9776412681457171,0.9707285389272707,0.9855595138552442,0.6653316240967067,0.9976901642647038,0.9815667990120158,0.9480208951964868,0.41412924420494357,0.9856480993025325,0.9871977503598626
2020-03-25 12:00:00,0.8141708944096286,0.28171563461611865,0.12572739428064922,0.17063173481582905,0.6229135893039597,0.31282597667507,0.6247062672055761,0.1659358751707456,0.5467298373588096,0.5581201495360398,0.6761502017069251,0.7954050065004582,0.8208342106453033,0.7288667621527504
2020-03-26 12:00:00,0.5110836645899519,0.6218674102088622,0.6828966763115693,0.9313457623170046,0.9301618979227732,0.9580003647977691,0.8879175960474742,0.608836364283875,0.6541442249107742,0.8093964122764215,0.87211833161394,0.3496802416088403,0.4606641268067672,0.8788769300238255
2020-03-27 12:00:00,0.34799945954504535,0.4157261966942118,0.4262182225240042,0.18532475799185863,0.16508688919892547,0.1387452607099809,0.29744740046677676,0.8682158173138756,0.28617683795566823,0.28115923529495923,0.265407420099579,0.7477423637750396,0.13981881899093052,0.17630692838923975
2020-03-30 12:00:00,0.5902327905857085,0.8891327653999024,0.3712404577793684,0.7552928674185992,0.6708119107198804,0.6222399139041761,0.9355227387675745,0.893615492248591,0.7623102934593325,0.7851987017028911,0.7488339161527847,0.762733471651652,0.5943496962429324,0.6030763341320785
2020-03-31 12:00:00,0.7330694030445798,0.6061935255271833,0.2899450602540497,0.8229057775455687,0.6017903159275715,0.49382792765617456,0.7013843150429102,0.7740375819116809,0.6485695091901256,0.6937797067377176,0.6466978592766159,0.22885150209129734,0.7877573828759161,0.7209853394604829
2020-04-01 12:00:00,0.08510076986125642,0.09133140338254604,0.20400056240470674,0.04888265379763412,0.06656350158573195,0.04657888122648263,0.07977005684941002,0.0820851834677994,0.13488992564552355,0.07085280316635464,0.04560439306213711,0.8042517796167411,0.1406092636782852,0.04855862488843842
2020-04-02 12:00:00,0.3556711928316892,0.44124341371096437,0.7482528533251676,0.45492908135133775,0.5139610224513786,0.6120810844935933,0.46293752652928855,0.4373471018391862,0.4157798760012744,0.47708471626353954,0.583254616408142,0.4649048763732042,0.23568515093072345,0.575840573996234
2020-04-03 12:00:00,0.4683464983474178,0.2963795197074106,0.609582643416506,0.26631963385148816,0.13901704625282363,0.2815244286122641,0.478107306303173,0.22364459526502803,0.23028376216841925,0.345203865818042,0.35812987357339704,0.6275025198097619,0.5711768257453222,0.24456601812437495
2020-04-06 12:00:00,0.8903712727565333,0.921786389769842,0.9270208080635646,0.9418683145399371,0.9414315273781538,0.8295692560227962,0.9306630933695318,0.8879447026620403,0.8961998642819536,0.9352042703965461,0.9321959760599192,0.2791144071532326,0.7413635704910555,0.9366357863910979
2020-04-07 12:00:00,0.903980101729347,0.8981869233515224,0.6466834277685553,0.9069327401005642,0.8271875709927229,0.8799629708601521,0.8733772873794866,0.7234667207732512,0.6847246864957106,0.8845817016083248,0.8960913368789786,0.1319049827051788,0.89273303451028,0.9112571318923495
2020-04-08 12:00:00,0.4386664545438592,0.6446500338166455,0.3113697845784577,0.6032312218635418,0.6176522118313659,0.44667383690584284,0.3943020307028525,0.2716052947559901,0.3821714222532157,0.45381452548031864,0.44719708968545396,0.6362402224553496,0.44104496183903974,0.5620636133730607
2020-04-09 12:00:00,0.6002859279128212,0.5506895926732065,0.9556846651233972,0.49770607377981785,0.9332545883982717,0.9822736634806231,0.43664674919376445,0.2923180756781861,0.5046711623434821,0.6367397358748891,0.8801964870047836,0.5309992613530999,0.7577294926838058,0.4998460671669194
2020-04-13 12:00:00,0.5190635809846329,0.987259450189978,0.9036882134956612,0.38148305956596956,0.2189963203717245,0.23593617562558422,0.27638322363182455,0.9917789548160981,0.4151067820501036,0.4055522799321363,0.1722290330102835,0.4693788689607749,0.9046768849751262,0.1313690065819144
2020-04-14 12:00:00,0.9673122747679496,0.9849643904730492,0.8995066709694562,0.9657625485265273,0.6519737462308682,0.09632150914668519,0.9721813942818986,0.9592625065628623,0.9556546506833784,0.9554938359174989,0.8591084782058593,0.38370660331719075,0.9904847811315026,0.845728448108731
2020-04-15 12:00:00,0.4165228632957852,0.7933226820776194,0.09480424307727002,0.4025216074434008,0.10551802874879328,0.16875593754865847,0.5530155918634907,0.9592361526374126,0.29340207112420436,0.36834040253547057,0.19096529570553367,0.9325160887236758,0.39033557290330334,0.10479468571494692
2020-04-16 12:00:00,0.6799693334058958,0.9934372997774505,0.6722177385823898,0.7700507779304677,0.41836530261610694,0.22856266373590348,0.891559124257393,0.9526410181840745,0.9444961873653543,0.8761588571143967,0.7101898733238623,0.7134443211791481,0.769763262515954,0.20817963649979976
2020-04-17 12:00:00,0.18557920128997854,0.061090103733321,0.03908806496792125,0.6608711806018861,0.8940069457934725,0.8894038515161191,0.5063999207707052,0.01307861587814556,0.18650278246369018,0.41924780023862074,0.7457684527035944,0.629297521188196,0.5954317918450006,0.7466039302620954
2020-04-20 12:00:00,0.4602984301779959,0.8643034131080258,0.6675825859351048,0.4138412879462901,0.6317100821205397,0.6087206848416471,0.6738892115727402,0.9545190824591557,0.5649831010923688,0.6670107565235283,0.6760533656742711,0.20435597033497663,0.43152487024294955,0.5367797665222087
2020-04-21 12:00:00,0.04281490606544715,0.046242228644160624,0.09600831264596704,0.019327067134059336,0.07767559353990283,0.08540468725962841,0.005128357912036157,0.19607750340773453,0.026828048428066714,0.015512834172311843,0.01157228102494308,0.9309334899861427,0.06681347554168217,0.11653398539264737
2020-04-22 12:00:00,0.7798003530980464,0.7295820872095122,0.9470410049790888,0.8853382447616942,0.7626349007508815,0.6310048596738034,0.8357791028184633,0.2168622205913131,0.8514193665971713,0.8074350402128943,0.7675923425488083,0.15564617917758108,0.5568641931603873,0.803913148545229
2020-04-23 12:00:00,0.794423939368193,0.750546243154974,0.8408747404506033,0.7854336554204195,0.7037597891701692,0.49304672067016214,0.6315027539095176,0.7459135511318467,0.713431206396191,0.7318119865277937,0.7175151095298609,0.6474692100102817,0.7212919843846816,0.7371864635852716
2020-04-24 12:00:00,0.43091550953294583,0.44187748865229737,0.14185589200407253,0.16780247337252485,0.36691592098924725,0.23145914725228742,0.3283962364466818,0.1898156359088058,0.33498891864411884,0.3087216633576287,0.2667074263448586,0.5198355127894579,0.3275269730248608,0.18907127697986148
2020-04-27 12:00:00,0.687096720007317,0.5558984157152371,0.4053934262424501,0.8120359554944975,0.957776582025865,0.9661393673699186,0.7819465970801691,0.5969846252976287,0.8874057661247151,0.8393076436956042,0.9085649780071428,0.2160286600325763,0.9609064191881573,0.8567784762865651
2020-04-28 12:00:00,0.40586086681278943,0.04821661401666871,0.31314448448767984,0.13019260295652302,0.7453444255100472,0.570764593238864,0.11946575446683563,0.029660189623733183,0.2834715944564454,0.2149983060322377,0.47105618364870405,0.6259976705915395,0.33494933152429746,0.6584018476347837
2020-04-29 12:00:00,0.8188085385145509,0.6915537891468699,0.4357100297934055,0.9942518457822156,0.95714847747508,0.8656263796845528,0.837519154647708,0.5790517036133398,0.6421810525902178,0.8472582725634599,0.8894902171742994,0.5726693828221228,0.6033659996807792,0.9677346147905476
2020-04-30 12:00:00,0.7061813700521344,0.9204974441094982,0.22503752606152286,0.35717792862736464,0.1033878245357242,0.0800153481422015,0.7681738780560822,0.8785594772695527,0.2831744126189016,0.5343450536755363,0.19980902417113475,0.36330316841470073,0.8653575229868388,0.3218504069601438
2020-05-01 12:00:00,0.7071827715080585,0.014829649354902406,0.5181925690026274,0.5107167941761273,0.03015025761381867,0.12733213005757146,0.3286373199817909,0.24966166942945495,0.07414178195245186,0.09689211909013341,0.06345077210879024,0.279075514659225,0.00514741594647872,0.33862046502592974
2020-05-04 12:00:00,0.32651307958876424,0.6790525602738255,0.7634615832339187,0.2411296637032045,0.528511145820723,0.31748396069392365,0.6518272472243041,0.9091032991134308,0.798235993005592,0.5548772944865079,0.37562243093273906,0.37834672780374445,0.8078189184367547,0.29849065656560486
2020-05-05 12:00:00,0.9049557296064249,0.6121789762469979,0.29519873307684774,0.9642388979418556,0.9039878695230541,0.8483432833566492,0.9109663501110232,0.5879864706167082,0.7865848660917725,0.8915945319938473,0.9191431798144322,0.17719027998012224,0.7970070663793554,0.9085254901842469
2020-05-06 12:00:00,0.7547214961496955,0.4765054141196565,0.15897996162512262,0.4734163887599823,0.18943253267999993,0.07997721252309264,0.602236750609918,0.6570411637157451,0.5664780934160515,0.5373142159649884,0.2534837260617885,0.049130200978655204,0.431610964676466,0.289779045398329
2020-05-07 12:00:00,0.5777377080996349,0.6532619960369689,0.890385761828844,0.4801151469606295,0.7439688700672895,0.8142299989459485,0.5473378069253729,0.5507140967763008,0.6573080708048442,0.686772432651753,0.7520831867760869,0.8698154036171533,0.5489181431094496,0.9109272578213072
2020-05-08 12:00:00,0.7856245670562848,0.6932784737513933,0.6235940936166908,0.8445704609862874,0.8309532071152458,0.5266168532920634,0.5761157912342674,0.7400420948765459,0.8107027975938802,0.7470820955698324,0.696928822709788,0.4280658925000498,0.8326431411805598,0.5336223975275984
2020-05-11 12:00:00,0.8564607245461668,0.6859506548419546,0.0845133665412708,0.5639444154937328,0.41692820640263767,0.09100122139911689,0.6096309369542638,0.5567821805592827,0.864946092920677,0.6455326000892427,0.4936651123021125,0.13628686385837016,0.4507497032410033,0.300842881524411
2020-05-12 12:00:00,0.8511915334863026,0.5053173545951837,0.726970370338627,0.5339913421470164,0.48492675372639943,0.29366721181762473,0.6313688250633982,0.5099390187464674,0.5213248905112048,0.6067238360432812,0.5377563588388452,0.6923676850791993,0.6773753311405717,0.4173275146113928
2020-05-13 12:00:00,0.029828325592642094,0.16136304487550873,0.5870077460294598,0.021896902699834908,0.009271200228496949,0.035020616061213275,0.00893467920241823,0.16991699469157065,0.06369562881770391,0.014392851812297689,0.004825261462857997,0.9389082222626854,0.11686804107718744,0.07513731310476679
2020-05-14 12:00:00,0.1411157919327946,0.3957750458723648,0.9315056953897114,0.25312641387673346,0.31004748932400483,0.6918567325059286,0.16247048748297024,0.34774886804906546,0.3870953257386364,0.2443822923931633,0.3224363480127626,0.9008272822872387,0.40338046306971626,0.4130179238708716
2020-05-15 12:00:00,0.37687878335039904,0.5716007379825094,0.8096006343638725,0.7512623587640304,0.847505673017915,0.5193891644189468,0.6678480880877139,0.7746434286632903,0.8457245036895864,0.707541682859641,0.7360318926678965,0.2127123545674482,0.6334651170288659,0.8826711688101773
2020-05-18 12:00:00,0.9685539267008079,0.8964741998643817,0.11613557420713398,0.8950021719585735,0.9749808326390954,0.9276157844101844,0.9769324966619415,0.9634314796118817,0.9958198942588016,0.9724325663258363,0.9804406660047736,0.03319494569723483,0.6843261929287052,0.9878817994854511
2020-05-19 12:00:00,0.7201748589339894,0.8640673667174735,0.6577969509187269,0.5530452919034086,0.560781890458335,0.6725841561396353,0.568922784641595,0.28706366870987493,0.7548312591040315,0.6267593543050083,0.5099255828009471,0.3953879309694231,0.48055995825654296,0.738048866518167
2020-05-20 12:00:00,0.6311652483780923,0.6189904560814656,0.6357473353120315,0.7880050240251936,0.6962493696979326,0.7008353993693801,0.34278255548417286,0.3903296192517915,0.4062963007572601,0.7255615924225539,0.650503546404646,0.613260842612527,0.5424618736504543,0.5896231252318334
2020-05-21 12:00:00,0.29339642074311906,0.22090483857241827,0.05065099832436521,0.3449506055032475,0.39777556691939164,0.19800172707845098,0.4644190017858597,0.02388257781910977,0.3428667369694286,0.22810403653376968,0.24396480258755432,0.849898357693789,0.314468694641927,0.1504192720588425
2020-05-22 12:00:00,0.49654984225501764,0.3597060092666697,0.6657421879547869,0.4264364972503767,0.4856755490667229,0.2872113578473798,0.22163141666671163,0.5077969036777527,0.6013271668064597,0.36765343475246237,0.38973720540409973,0.6122239247807211,0.675670880489436,0.26820088690872007
2020-05-26 12:00:00,0.6006232675815311,0.31968511936718996,0.08502216755490237,0.9029487820967086,0.9417381321121204,0.9907253259789756,0.49086471932797743,0.03702407087825385,0.16638287824343254,0.697603313497805,0.9224914284700583,0.08882532736166597,0.46129588502003005,0.9007399562721136
2020-05-27 12:00:00,0.15696691048996364,0.08183678998020039,0.16236596143792315,0.12400697245780815,0.5799320975884003,0.970967732565889,0.056307136543396925,0.06454823775125262,0.026820738422218496,0.0864392050956397,0.38183932300765955,0.517828928830319,0.331428885204011,0.13940032233742133
