Date,AAPL,AMZN,GLD,GOOGL,IWM,JPM,MSFT,NFLX,NVDA,QQQ,SPY,TLT,TSLA,V
2020-01-17,0.7121462962874134,0.4133539359290178,0.6688020839620947,0.7727524619689319,0.5767417812944526,0.5264443655710179,0.591093993315525,0.5236032503688456,0.49495621090587344,0.6867133497401268,0.7475049065948485,0.20304285355068188,0.6409353628946218,0.8621867610284784
2020-01-21,0.645842824948716,0.567244389095916,0.4463964639440117,0.7186004826693979,0.2498352367706659,0.4579539689903639,0.7614448248080854,0.4358730138316748,0.5113838290264652,0.6642857151004469,0.5408588094798603,0.8565634695787352,0.9264483757554863,0.9357827271943272
2020-01-22,0.4715210549678148,0.6472448743812731,0.4220428861874282,0.6252024047728107,0.4346648530256883,0.25968124458787234,0.2564197768519648,0.29720389779152406,0.6638271223634382,0.6395573010414444,0.463878617219265,0.6931555761986694,0.9608725730620634,0.6234754912025302
2020-01-23,0.3786750078798525,0.38149207292322346,0.6980701681570929,0.41340424708266044,0.30703485147849935,0.29969845046245014,0.4164285180562785,0.8195580315977524,0.3736446279921067,0.27307374625162695,0.14656598033430893,0.8898507918633062,0.21988191321109077,0.11779435034713572
2020-01-24,0.8162588355946999,0.41257916387318194,0.7225220443975211,0.31336086198765534,0.3245016569674097,0.2754587660104637,0.599946734275124,0.7560351117885267,0.6444542043596302,0.5150260180409718,0.42181945459316667,0.7677422771592558,0.3295279155551359,0.541051158164628
2020-01-27,0.010371215999266433,0.17048905619050098,0.7547335081948944,0.040103199573923574,0.16152159376454886,0.2030115175773712,0.057474714197923694,0.2599445880523624,0.026166067053653645,0.007405757203136218,0.012859282993547267,0.9527391032995717,0.27049993506554043,0.057006970030296256
2020-01-28,0.896319254309796,0.6384158436431413,0.12417501159369632,0.8328359998567624,0.6979013689768705,0.8508316073694216,0.8273076406130843,0.7424942364112431,0.8097374714265073,0.8434777062095575,0.8075120414026398,0.18042467500462683,0.6938986861326731,0.6587082236761326
2020-01-29,0.9603044864503175,0.6180640633934995,0.5329398239928125,0.5342563578364864,0.42647757852807056,0.5672740826684661,0.7572319740478534,0.2845620680640228,0.36769099856665227,0.5827855323636839,0.5696681532597125,0.7886245604302873,0.694448745507555,0.69159956676883
2020-01-30,0.14396445671155306,0.4282472796935847,0.7786164924097426,0.24522734184328115,0.19198117215612398,0.2682915739625885,0.9504355593528779,0.4053850825382655,0.35701428235483695,0.2602562403190932,0.13758619243012918,0.8155652461616545,0.9910921040251607,0.654096745926044
2020-01-31,0.1494517050639339,0.996872789855971,0.5010497244092429,0.4205792729678254,0.22765470853952513,0.4119065565304845,0.27750032640086547,0.5756808252612535,0.27961415713708093,0.4550223327945226,0.32786238626214986,0.5972806373025745,0.4846681345188505,0.045531981652652716
2020-02-03,0.16413411919888213,0.28083476160139303,0.31767714111610834,0.88953559612497,0.6055852579078838,0.4495714574242615,0.7752852864511333,0.9036569622515908,0.458362884619279,0.6449352113305695,0.4925780700228321,0.5781396624648802,0.9880855027063403,0.34589101184464993
2020-02-04,0.8657013299007615,0.5924399890023462,0.029559932526780606,0.07582303731465453,0.911764462798886,0.862732126730734,0.9910158671263009,0.7583026749901451,0.8645742855942702,0.970570362856769,0.9454411786241024,0.06114394773355858,0.9989197029725354,0.9341235113018747
2020-02-05,0.6935427759309819,0.604523635288734,0.6600599591599003,0.637979620442586,0.8415538112502982,0.5898817947507656,0.3125690329072362,0.536123370478494,0.575541925376575,0.6239951596198842,0.7987945992407325,0.1542233429224045,0.008342690156624442,0.05282873130700187
2020-02-06,0.49238109910408,0.4961245978006742,0.7044138065489822,0.8747664098602658,0.5325405767270122,0.5854755857057139,0.8815096584724041,0.4405426058701412,0.6019173299384246,0.7343191826913569,0.7084531311326115,0.6980475773584187,0.6054390741842866,0.8260147572594728
2020-02-07,0.5683307754212563,0.8162386285671267,0.538569229611202,0.581429294968096,0.21794144956770442,0.4746866750740782,0.8963392160563669,0.6034551789301072,0.5132694485905271,0.5822107774431233,0.40359186422985616,0.9241487941534622,0.29842460512187724,0.5125390287750292
2020-02-10,0.18749793840785706,0.7502388551474138,0.6732518159183398,0.775763364541463,0.43665958152342477,0.42868942264314946,0.7574679750657084,0.6175958877432656,0.844787299342395,0.5742781095502854,0.49410286469760606,0.6425287538617641,0.6174705655584427,0.7729196556802801
2020-02-11,0.7104575303439182,0.8235971615159196,0.21403146159681835,0.7615227102194853,0.8453076540048372,0.6666010061856673,0.4473891663749795,0.5946158483302726,0.9249091099150186,0.8243356946580623,0.8540430814676798,0.356079981559611,0.5296967727195112,0.5221946476090289
2020-02-12,0.6732818133807044,0.5328559248329259,0.5704724254776178,0.4680544595772042,0.6234816034983843,0.4388053843694639,0.09026867898969376,0.6033304989304418,0.5152663259616193,0.6664662690822072,0.6932240024476297,0.18839947975621466,0.559675683071616,0.8084372139831058
2020-02-13,0.5202947772006286,0.386758258142364,0.6981762124273309,0.41651864293441404,0.6293201471473754,0.4340334067581754,0.6568678707230754,0.6727415635745834,0.5863019910779619,0.5284725344951522,0.5157077405335069,0.6334659713706565,0.5454256934799772,0.5135828844855876
2020-02-14,0.4649834177177596,0.32223885189541884,0.6322387747290678,0.5332908773716005,0.4971635073977507,0.5027709000463896,0.30147854679431724,0.49176429800358457,0.9900884942012146,0.48842588281813953,0.444387049699623,0.8287937024536051,0.6490908462851628,0.8492756180548413
2020-02-18,0.028597653143939937,0.38105779772324333,0.9479506681006327,0.47588932450998717,0.1592852083051693,0.07915948013571121,0.7926915676004167,0.6138590113985265,0.275600726071566,0.2258009475800265,0.10379453298796386,0.8579871483126438,0.7959772379368186,0.599062006498157
2020-02-19,0.9332887117504273,0.8586352362000251,0.556486707323876,0.7055903869409799,0.8683862459330103,0.8950317010744848,0.6212419752911138,0.5407342105893878,0.9905802358729755,0.9585728632777164,0.9266104186140007,0.34051744416316465,0.9474785336912206,0.8859577616775262
2020-02-20,0.18067910774111584,0.19698286017163597,0.8454423250351418,0.22005350434021556,0.2594352933905438,0.33459787385392875,0.04104393637816566,0.2520484201972011,0.19579844739391328,0.02532925625050925,0.04591106561790774,0.8773027640004697,0.1483619355485218,0.05807153400702457
2020-02-21,0.2453199880282359,0.22294089526428734,0.9037711957460862,0.3071920103936246,0.5513986241325561,0.1991996629170167,0.06943666930067079,0.5884676724007062,0.15270238140359418,0.19334742652450926,0.29093304900713324,0.838117169313769,0.6101456337907213,0.30133582269653186
2020-02-24,0.004389335071377154,0.015817892514493136,0.9684319495074045,0.006561259887827137,0.003052270435167568,0.05125393175707523,0.0055078145832142475,0.056971179637388174,0.0088880083263605,0.0010072260861065277,0.001313800393896138,0.9772956713959408,0.10039596911104015,0.003488080774217055
2020-02-25,0.21181827932889907,0.4558852622250281,0.049424292110788325,0.5374509206147502,0.11907933645331394,0.15728014517323907,0.536330565522827,0.42787112877538913,0.052793686692775774,0.2813906885976722,0.17476424053545742,0.6886789954565538,0.2984599141073447,0.02365945344089447
2020-02-26,0.4240807196941981,0.39486052205809147,0.3041125925772169,0.16273991479312577,0.19014106564267333,0.12769451856040298,0.3415694766429479,0.8414658842192648,0.7868226997744794,0.28348243618672875,0.19396974089688218,0.5190512386909404,0.36648675629546074,0.20469456348010562
2020-02-27,0.026152605969124703,0.09525984041229893,0.7308728997012495,0.042622394646841366,0.06253294611881449,0.04943572591420353,0.021245891321890843,0.8873572284713379,0.08106130515891005,0.04655911653526436,0.05373130629170932,0.7307864914707127,0.027689056098516452,0.02207289808612895
2020-02-28,0.03740925473144366,0.04639626960963429,0.0030908445286773134,0.040438952569830336,0.015340045583323757,0.006039707517127396,0.03485855457043128,0.03177313122582798,0.7220316618846482,0.028587334766576076,0.020131803499435205,0.9885542269530062,0.11344916803926756,0.05636493309310546
2020-03-02,0.9927968913920788,0.9335093095058189,0.6365247243966305,0.9674618663345069,0.8121070535491361,0.8364665473729713,0.9872246977185919,0.7994040219578796,0.8724002711240679,0.9525355360187425,0.9037180908513581,0.6267714891018715,0.923772726825222,0.9882112794273181
2020-03-03,0.6488931399661175,0.7572821813130162,0.9842600287913792,0.7020163571799581,0.6841265132801893,0.4117224343263309,0.6547564984795964,0.8329539805990137,0.49337593962482235,0.7019593837735467,0.6836236491340748,0.569243445181921,0.8249340060259458,0.6078202486420273
2020-03-04,0.4483274785819837,0.20953589476781703,0.505972339520343,0.1088425212772122,0.2683395653296428,0.22677786448728626,0.10022505029110894,0.13555106563105648,0.4166801839939641,0.24227881647035102,0.3485223724890007,0.8716516572206632,0.18177009485256815,0.300820931011711
2020-03-05,0.5983337626890548,0.6338622734528074,0.8626625366619811,0.3973401037558048,0.44128014699313467,0.34681723398488185,0.7586158993821207,0.8845124712591973,0.7126427660083676,0.6339027144685847,0.5350029358933328,0.6792491006867525,0.5390443475050686,0.6062305416901159
2020-03-06,0.04382649942566055,0.09715983956593624,0.4954686620883156,0.024052821772725747,0.0676645275229173,0.009109229573799638,0.015135979214951377,0.030411603874611504,0.020881759684878768,0.02722605195543907,0.05102895761945038,0.9998975546775378,0.13011534335553632,0.04556055214653714
2020-03-09,0.12095753282195935,0.1571460593713215,0.5057130380064653,0.14488137976740711,0.007502256377649257,0.004124974749150771,0.11898177496321048,0.13072975543997692,0.2533968762190544,0.10896538148574107,0.06002939204602073,0.9967242362888237,0.07687808434621872,0.12139317988527235
2020-03-10,0.2986736723041279,0.3075749744734925,0.23607989389153058,0.19092407429387823,0.04777391343605519,0.36333050187384675,0.20547413127020256,0.46963621886518647,0.15086625002350915,0.16975316927718948,0.19828746727324545,0.2339185110555764,0.3113014351964485,0.10428887497583166
2020-03-11,0.716543889195519,0.6643506120612739,0.34124463394187177,0.569134247023219,0.4112181437148724,0.8072121342304164,0.5925760780898424,0.6867821420760746,0.6220651492011076,0.6617975694475643,0.6015416848130444,0.005294592801485629,0.6887735830513442,0.6985240186483079
2020-03-12,0.004521393209231536,0.005759008341331631,0.0010958127382725467,0.00747224529275483,0.0011429995900709296,0.005335908900078975,0.00499820745618767,0.0036281658097041375,0.0024947690238413707,0.0029990268201752286,0.007748722973936995,0.18093457758251164,0.014664638226028454,0.004660541582074151
2020-03-13,0.710185212595279,0.41774524607446933,0.050767410612890695,0.5960838258564272,0.39932816985498343,0.9648936461846684,0.6068352278678475,0.2985536968801949,0.5343288751465939,0.4941472242470951,0.5006476012672054,0.260798371128782,0.15550818995326965,0.7103631310240885
2020-03-16,0.5337119071140235,0.8226276647232157,0.04704573137530371,0.5840752202779671,0.32987086581476316,0.157937170733344,0.6663710106375755,0.9277804204865102,0.5042274580174971,0.6482660560712428,0.5355420997510684,0.8183658048183888,0.10289811834386954,0.406463685210046
2020-03-17,0.29113717814021123,0.9558851919723268,0.9366481624695924,0.09463857794007403,0.3748387316803289,0.6562463812524999,0.42166911899560816,0.17182997781774162,0.18490798165726163,0.3291919732590819,0.3750443849672215,0.7735737177621609,0.15792689959156644,0.21830397909333948
2020-03-18,0.12850759954800978,0.4911869044560381,0.024156134622267768,0.4690856769095849,0.15947199872094966,0.032613731520807265,0.2484892259835693,0.7464259830070786,0.06780555837015702,0.17133270597638778,0.15977447338571502,0.0006173042250339185,0.020808333273153193,0.013989113949673157
2020-03-19,0.5425436091898022,0.9511573219046497,0.20690434305296135,0.6290228671517111,0.4409570271644119,0.4148343090185232,0.7323091295123577,0.8353938650024845,0.5323720260098653,0.7049397330692939,0.5561569980834964,0.19457982610134117,0.754851844115836,0.7363347202967295
2020-03-20,0.563209717628106,0.3486687069033151,0.715212327997556,0.32035045163339604,0.7381602898715717,0.6563642844102261,0.3132258728814725,0.8338561913584784,0.9545472813054644,0.4530869790901827,0.33802708629189554,0.9811815173134499,0.9361528299066565,0.5859118018637196
2020-03-23,0.0014417235075994913,0.12132981734179997,0.9910305354712526,0.0283573194564992,0.03881446884611385,0.027846981586516578,0.0125432954925725,0.8252520255592077,0.03320325110005139,0.022652924427989454,0.04049365921932127,0.9437596464230468,0.1375828369367911,0.0038908817794542807
2020-03-24,0.9843351127652431,0.9515514390695383,0.9982832351901152,0.9823169057257808,0.9725577962988874,0.9837933332177873,0.9871765191546242,0.6572304473915058,0.9985734101118019,0.9766422153335192,0.9342496607422192,0.4244664072065177,0.9844736873958694,0.991686317890179
2020-03-25,0.8407144627797165,0.2677558112614754,0.1383176069611441,0.15421182130829428,0.6198500437812351,0.26443860889848364,0.6503980094264592,0.19077107971801477,0.5595908113005028,0.5623257881944498,0.6850574447468507,0.7760090133813579,0.8242080212220089,0.7774403833721508
2020-03-26,0.5119609210794794,0.6258099424152928,0.6864246847636348,0.9340522939857406,0.9302406044443136,0.9770887175891155,0.9167792750273467,0.598308080572004,0.6860383844409388,0.8193193851871825,0.8801594664186017,0.3666557619191294,0.45882396411823545,0.9218348051698598
2020-03-27,0.33619578100393044,0.414479777207779,0.4317353434695126,0.17033937068657096,0.16244158149755583,0.08919421840188889,0.2639121100924637,0.8338896616900275,0.2532493683877065,0.2697124059436801,0.2499973326349669,0.7293753907260083,0.13717106676225743,0.12626178493243015
2020-03-30,0.5948753603220731,0.8791492448981066,0.3788076904942879,0.7686513880752645,0.6686208022917091,0.6543018438122017,0.9516755177730815,0.8558582846603788,0.7944239312603412,0.7970355618058746,0.7553547243023332,0.7417912454420097,0.5964014848543455,0.6261266453858101
2020-03-31,0.7387915023344187,0.6007226986630747,0.29936417391146836,0.8291460334825541,0.6015467206707453,0.4937842201409467,0.7328984281995556,0.7334720317366192,0.6676878585037915,0.7096828193917291,0.6518048077624227,0.25417607139495074,0.7922469433546999,0.7548319693087959
2020-04-01,0.08341831510658992,0.10907018794946807,0.21239179977583936,0.05519268540572317,0.06531291878727266,0.0353896093992407,0.05961921585165668,0.12764251345823938,0.11472293926645295,0.05457542468928016,0.04356397155561133,0.7861799419924316,0.13746472331781462,0.031115239132103897
2020-04-02,0.35367049171646686,0.4432782128057409,0.7521046985788076,0.4580262028781084,0.5159372192704421,0.6328450656060598,0.4568393943535362,0.4504906248644331,0.4093766206614607,0.47928337007670707,0.5850058767898142,0.4700784449270536,0.22933455067008776,0.58809300649678
2020-04-03,0.46828793937194074,0.31149847925084434,0.610696977512617,0.27423059770794417,0.15277609061817832,0.26243823643293335,0.47512886167191115,0.27407424824105003,0.21809688880573372,0.3441562403470421,0.3679637637318707,0.6161905964434314,0.5729473847207551,0.22817009422342924
2020-04-06,0.8833772583701197,0.8979604900641892,0.9151232375648585,0.9259761543228523,0.9342939292757451,0.8431551551063117,0.9370646794463694,0.83543799232128,0.904962709881482,0.9396924761002744,0.9190027191776952,0.2996788643932927,0.7472697489396078,0.9462384675148957
2020-04-07,0.8965441111939911,0.8740559655470774,0.6365152466455799,0.8977612929283788,0.8234915374962661,0.8828727355152136,0.8896411157214689,0.6774082987834198,0.6924087430463648,0.9044555875321,0.9060816010150139,0.14579440203587013,0.8952760915581536,0.9310563105054177
2020-04-08,0.4405652118611182,0.6294464134586266,0.3362981230804848,0.607953319507244,0.6184945338097072,0.4486000997369241,0.38319585040338683,0.326185153636737,0.38155574704102097,0.4509137933054862,0.4451192127351106,0.6305505593574414,0.43836214852539207,0.5743855213052012
2020-04-09,0.5940540495615231,0.5428878581269868,0.9366666924456982,0.5027265667395411,0.9383100616213067,0.9769852999403328,0.4318965421980713,0.3452695049049147,0.5058209536200607,0.6571912033177951,0.8961808780216872,0.5307007800887076,0.7620671845631535,0.5036535810642071
2020-04-13,0.5170775601570481,0.9736882179081642,0.8690945402441973,0.393781186930331,0.21307443009279528,0.2234002876481685,0.27108184012487907,0.9752222743890757,0.4191283563366598,0.3964022474586864,0.1446427903834355,0.4728167001052397,0.9052120144747183,0.11717673235916196
2020-04-14,0.9553921101396539,0.9793062084347607,0.8563564338529887,0.9455820345048158,0.6548574943768407,0.09119246011143155,0.9685444119964262,0.9371918720298271,0.9492512854144326,0.9715766243000046,0.8762736751750569,0.39091142429725906,0.9881102356514084,0.8566759712584644
2020-04-15,0.4215282456487422,0.804155885026281,0.1489921069802922,0.41068235136319853,0.10127896565657073,0.15721300687675988,0.5566381857599424,0.9410393385117546,0.29873290580522727,0.34665848968911334,0.16683119811778382,0.9364981569591078,0.3889732015809401,0.09586093681550037
2020-04-16,0.6653071196847664,0.9925131106509171,0.6506080891545154,0.7574554521838406,0.42511915126050065,0.21977860825163606,0.8973641016761434,0.9368028098053741,0.939435465767212,0.912833510330625,0.7232077530054832,0.7010057400988362,0.7692025875546786,0.2059707930399926
2020-04-17,0.20973149678377354,0.03853101118938777,0.0704942138857837,0.6536551137956079,0.8905619054002001,0.8926557706271344,0.5059714971235579,0.018905829897276422,0.19092804285115023,0.4054914995059959,0.7575154842409768,0.6202609254410949,0.5948515004625748,0.7462393464035888
2020-04-20,0.46413743141520275,0.9065483087392813,0.657972154902754,0.4278467785077976,0.6331455090316349,0.6092313462331684,0.6767434401851604,0.9585388195585536,0.564620214310267,0.7034413534105896,0.6867998975531222,0.22347114654888448,0.4301680658745249,0.539391448222927
2020-04-21,0.060902539707266945,0.02781415508726584,0.12417334489017524,0.03973589149610776,0.07489703681502491,0.09962847846244093,0.006921758528516484,0.1835093542845912,0.03077485052884201,0.005579148752926759,0.008621959706021077,0.9294215685777137,0.07023092573531528,0.1295675397177413
2020-04-22,0.7594372192029495,0.7785959757063177,0.9357710086819502,0.8648644567809369,0.7561908203909181,0.6284239123617008,0.8591464194615874,0.20899202126534816,0.8537486849877025,0.8306751799723715,0.7845505266541917,0.17595224420096311,0.5567175132070089,0.7893284354028622
2020-04-23,0.7701879100293373,0.7930198731116314,0.8173343383480991,0.7719266323434346,0.7004787076950151,0.4949589333761913,0.6454907925500949,0.7507354556938086,0.7139754374616523,0.7607448705118167,0.7349294555284135,0.6391663664437636,0.7227071316551636,0.723802842653634
2020-04-24,0.43847369330172686,0.42964976817561285,0.17889196072775448,0.19284866356030045,0.37579246079053785,0.26467859666373295,0.3146482892376096,0.19609392378705245,0.3398373329115474,0.28563255473582916,0.25902741308073024,0.5203953657064364,0.3246801478546332,0.2133768266840279
2020-04-27,0.6633809477301343,0.5626527863655517,0.41891864646144256,0.7905450757847643,0.959736992022917,0.9453086083387346,0.7909076251709649,0.5949936143197517,0.8795078510028083,0.8687489263955949,0.9133583263509866,0.23195090427167772,0.9579035690737212,0.8323218663825177
2020-04-28,0.419390989081494,0.04015567847165206,0.3326101612928953,0.16114053591437938,0.7528094029532953,0.5652149766391978,0.1151511302459384,0.03866552421618737,0.29255591350116944,0.18205255903528916,0.4747284193554184,0.6216913775710681,0.3331397335712254,0.6454730455651131
2020-04-29,0.7784770821643316,0.7153310655977992,0.4455205951466055,0.9847773485349317,0.9683162853407159,0.8298990946340196,0.8404503579866479,0.5806091412428807,0.6357951357987944,0.8755445929314348,0.9033602607419412,0.5707662893477425,0.6033437993906394,0.9550750934655834
2020-04-30,0.6729935276059584,0.9334650215630058,0.2441134908274616,0.3513296970887744,0.08262506112328862,0.11897005039186644,0.7705697977282937,0.8691393091844031,0.2989944287146669,0.5452634544731685,0.17603184728192345,0.37343421755234824,0.8637658843748819,0.3332948990646742
2020-05-01,0.6711370284097045,0.01216045591305316,0.5237012630009198,0.517165791572864,0.02024482363610842,0.15879632857693454,0.32791583119472234,0.264532192850316,0.09013233359383963,0.06889615843285347,0.05298769027534652,0.2895807146970295,0.007365640848062095,0.3545673981148869
2020-05-04,0.3588085953373499,0.7154172049662642,0.7592611539126506,0.2450072628643721,0.5321523980518774,0.33797348996081833,0.6470121606212569,0.8919156299429284,0.7848260243705161,0.5644002650541178,0.3781085460639796,0.3848852648612838,0.8091471725653081,0.32207099549668844
2020-05-05,0.8569978465132604,0.6314254101538961,0.31206039477854536,0.954127574398146,0.908429049403628,0.8139716386535287,0.8971278422422384,0.5812714362856674,0.7706674727939414,0.9117333259896827,0.9190657740617556,0.1801196891107678,0.7976758258804987,0.8840611907573627
2020-05-06,0.7104703816614502,0.4718987170182837,0.17371902743735712,0.4781574152980655,0.18460065051191724,0.11855532230236696,0.598053142989611,0.6392058455830115,0.5620865757207683,0.5482450487750155,0.24092206656148712,0.04047889345168691,0.42981542602370104,0.31405492547947306
2020-05-07,0.5610024841688745,0.6658933860637821,0.8900363507121116,0.4859751131229455,0.7459246539873798,0.784206719376147,0.5436221270064929,0.5441784806371148,0.6428411326711931,0.7149470242966746,0.7612793096326735,0.8811666746758773,0.5485340533385052,0.8871159822113137
2020-05-08,0.7330751075815258,0.7016467902801476,0.6248099266200844,0.840594711523818,0.8366065637575122,0.523490530057661,0.5687028663887177,0.7018344240590207,0.7832775293856599,0.7826598201573554,0.7065022904078276,0.432448274118379,0.8325368842990074,0.5353447749260007
2020-05-11,0.7995982262771196,0.6880414754082793,0.10055596442335211,0.5702431423418723,0.42052982050133086,0.1418589811931491,0.5968474282445724,0.5464144394036679,0.8362843154803841,0.6760860314185189,0.5020275291517846,0.1350491206531298,0.44914260155011637,0.32915341257667396
2020-05-12,0.795037299377415,0.5039386262880239,0.7343478941574878,0.5397981183786346,0.4901330879086531,0.3282247865859771,0.6135829226552425,0.509263485041088,0.5202717657143123,0.6329070203598246,0.5446487925554797,0.6959741170368636,0.6779385170431296,0.4354079806986011
2020-05-13,0.059111781869452915,0.17260456221417433,0.5926830585483742,0.03537517881805443,0.005320251473808171,0.06399505600924056,0.019786356351511304,0.2341834824119851,0.08870895446531243,0.005957120022254316,0.004940721481183396,0.9476633906674801,0.11799933062616445,0.11182385561036864
2020-05-14,0.17801992022975646,0.3989756366465549,0.9253468843088107,0.26118406075127365,0.31924464982045897,0.676815792644976,0.1719511516707081,0.38538344745136055,0.39999458571816465,0.2335259625085713,0.3197405932679209,0.8971962902025612,0.40062664926582353,0.4329744269101441
2020-05-15,0.393634351535807,0.5653831396013165,0.7966065160767932,0.74679607652214,0.8410291407200776,0.5179476572662502,0.6596559496253891,0.7158948894544777,0.8198042533926883,0.7184321327641501,0.7379555116745564,0.23324435047422193,0.6348022590626252,0.8399964844146339
2020-05-18,0.9491506513100898,0.8723741430359441,0.1424924992305778,0.88078541891853,0.9800315324929469,0.8876951996465269,0.9671400099110613,0.9210833304848776,0.993465699755841,0.9795807904066579,0.9830020939560307,0.03168141626489186,0.6861328618944,0.9787137455261402
2020-05-19,0.6980092468012531,0.8391700047215457,0.6585714730369951,0.5583430809689819,0.5680764708739507,0.642644870779594,0.5697099137858522,0.33456676031869254,0.7665459239275805,0.6503598376609507,0.5194175510356236,0.40143835441283193,0.47894797682693907,0.7385131137245582
2020-05-20,0.6149487873608106,0.605698953253166,0.6358218530682366,0.7787996646838291,0.7080995413526863,0.6574979389595837,0.3428947813792329,0.41829801312667675,0.40486382253054304,0.7602298446500413,0.6845800263706131,0.6127802977814107,0.5420504038729999,0.5925341821899903
2020-05-21,0.3180308270098904,0.24948163109529295,0.06512145939971517,0.3591616455149532,0.3981072148020396,0.2698061542447051,0.4646383926689814,0.05458691107748255,0.34265391296158554,0.1953931454068849,0.21450160834745813,0.8497688755660568,0.31034459979860923,0.16585035164399073
2020-05-22,0.4962394545489799,0.37583241538274853,0.6758473360124335,0.4385450384638628,0.4904586316758216,0.3437963717560096,0.2353737403762734,0.5081855925485178,0.6023149061319456,0.3581231254436006,0.3876473108861373,0.6081988156205419,0.6780294406431562,0.2885948028833033
2020-05-26,0.5848363589324395,0.342758132418547,0.09012943756410853,0.8794675377779448,0.9524552145957305,0.9695843254292243,0.4906247564692312,0.06410585334730573,0.17288798329991648,0.7201779839309075,0.9325709528898457,0.0939377042630997,0.4590379242615991,0.883110477583329
2020-05-27,0.1956124191706588,0.11602364523647166,0.15324306703950186,0.14741063504625446,0.590339371972185,0.9586325536650263,0.07634660906693833,0.08723637017240007,0.0287153684590272,0.06723236310971276,0.3733461955430605,0.5199057912518932,0.3266919384548937,0.1588312887483998
2020-05-28,0.8830257067577425,0.8327188026973154,0.9331607335063021,0.8310077096341316,0.8699880104047032,0.45434131080758616,0.8692720704326016,0.9404426199416196,0.9116078171437149,0.9499001557792942,0.9417956069209473,0.22009079680118993,0.6647839585054749,0.9138407880928188
2020-05-29,0.2775348841348829,0.40964320017770806,0.7764634326479659,0.37397403275367286,0.027032225151117542,0.17678870227755125,0.3958597256872183,0.2439683026583232,0.41747747856794176,0.24783451256285868,0.09607404010432634,0.7537280845779222,0.4512330266134111,0.33718713076618256
2020-06-01,0.6018289325429477,0.8322850044553107,0.5901356794861488,0.5910418891465197,0.8534095032309752,0.679297271917126,0.5370192094097941,0.7305440778595806,0.6696977856741961,0.8056633676057263,0.811756998962703,0.24526923038660564,0.9477681152768167,0.42651060151187153
2020-06-02,0.38991183792035106,0.39286164909326615,0.18804168820913245,0.3620177267389319,0.5133889618526262,0.45781580579244563,0.4206187970134375,0.5172778681689089,0.36293205144491053,0.3750025472232793,0.5858998996909115,0.46270824446496644,0.5225821251130015,0.6434340168557489
