Date,G_PC_1,G_PC_2,G_PC_3,L_PC_AAPL_1,L_PC_AAPL_2,L_PC_AAPL_3,L_PC_AMZN_1,L_PC_AMZN_2,L_PC_AMZN_3,L_PC_GLD_1,L_PC_GLD_2,L_PC_GLD_3,L_PC_GOOGL_1,L_PC_GOOGL_2,L_PC_GOOGL_3,L_PC_GOOGL_4,L_PC_IWM_1,L_PC_IWM_2,L_PC_IWM_3,L_PC_JPM_1,L_PC_JPM_2,L_PC_JPM_3,L_PC_MSFT_1,L_PC_MSFT_2,L_PC_MSFT_3,L_PC_NFLX_1,L_PC_NFLX_2,L_PC_NFLX_3,L_PC_NVDA_1,L_PC_NVDA_2,L_PC_NVDA_3,L_PC_QQQ_1,L_PC_QQQ_2,L_PC_QQQ_3,L_PC_SPY_1,L_PC_SPY_2,L_PC_SPY_3,L_PC_TLT_1,L_PC_TLT_2,L_PC_TLT_3,L_PC_TLT_4,L_PC_TLT_5,L_PC_TSLA_1,L_PC_TSLA_2,L_PC_TSLA_3,L_PC_V_1,L_PC_V_2,L_PC_V_3
2020-03-16,0.6758612680277535,0.003348455465164918,0.0018532092379088465,0.9820183578787767,0.01843550408879757,0.9986055959041488,0.008852097886244147,0.8813596137750174,0.23605030376817426,0.9984968937287019,0.9867791952121034,0.0008889994647243568,0.005433464296186117,0.5390217664763519,0.42801476878588307,0.5721777346314506,0.9896778581639777,0.8221669819879909,0.9908374958883739,0.9611635816240349,0.907522350369963,0.9428361179226581,0.7222293351868866,0.031472733679523676,0.8462569627325761,0.004845549479354098,0.9525377032426935,0.7438779487314149,0.0020646296282773218,0.00211832431324622,0.001475499552326542,0.022682881057584307,0.997887121156529,0.7595557540162601,0.9925125231363688,0.09518261660947953,0.8502121402912614,0.4056926482225497,0.8593060119501039,0.6555703504622543,0.8728040650384875,0.15026252059856918,0.9934333550194103,0.03605355612135787,0.9606321198049251,0.9995820710967585,0.9275681087644759,0.7552548193877265
2020-03-17,0.9015140595052996,0.07762846178636225,0.8370280317060133,0.5859607047573104,0.9736885356338836,0.001002068628133576,0.32412351161027925,0.7911442113657285,0.9682969608021793,0.8388042168710909,0.021256103701786155,0.9774654170378,0.88740517438598,0.12986000507125056,0.8997144705531436,0.32271217201747615,0.35247452354907594,0.01135588597776782,0.7702759224289649,0.7494067343693768,0.3657114374498963,0.7391099739656103,0.9787195065976905,0.06785731177325038,0.08674988846874807,0.7985693166472945,0.8148158727189014,0.4411282483804052,0.8257140980210642,0.9565019297334931,0.4494198945589252,0.9616981038238417,0.06918910154874085,0.7371211691142517,0.010140082280927555,0.928710721825343,0.19390192948047882,0.0028321814062761226,0.1707091053441631,0.04922135844370579,0.028177154168928027,0.5330546051231146,0.12024164817222291,0.8414012370778646,0.3455743672779089,0.6633472326760691,0.12951750260477857,0.7403412342281072
2020-03-18,0.9971336029414479,0.819242109574592,0.9573006681209332,0.002866260351747842,0.9431353667856404,0.0629527284663249,0.5401417133090245,0.9712590290227852,0.4750849954429099,0.9906395964608506,0.9981723320517643,0.963522124148047,0.8644057447235113,0.9496812884303922,0.0711753168657297,0.8850216728622213,0.00664164796659484,0.137571799467787,0.004109920903208838,0.26154622802270694,0.7657839699158991,0.009945815041146042,0.04537712987797754,0.8918657505904056,0.8513868361872974,0.9479412331177814,0.9983488809393801,0.016643762705753788,0.33328553681515694,0.005154824453536112,0.8108472973781571,0.7998190979829934,0.9948689097629466,0.92165321492111,0.1814990751852782,0.640537280570802,0.03208292914170728,0.9672342629381971,0.5594527147144669,0.0015292037202941197,0.3654002779286793,0.967551978666555,0.8208328536944618,0.9872531400457591,0.8785411575847952,0.08235088526075944,0.9796760500042404,0.676191668181748
2020-03-19,0.9848525565306828,0.014203293629816259,0.016495559220779586,0.973076781043,0.7526989165714566,0.28146852735254496,0.018031273799306042,0.30994575007400205,0.25568042783390765,0.9601218562854232,0.9998134195190602,0.9631016098316585,0.09192440810152636,0.24913372071948714,0.5411389937076493,0.15838903824161094,0.9995644113521366,0.9999012588940741,0.9998258814160288,0.9981172173504191,0.28743144827514633,0.03095718084658989,0.006854964705861301,0.5272295321104191,0.13437978161238004,0.002616531041333389,0.0010582051438415632,0.04026885275630417,0.9885808237522832,0.9852843476778351,0.989987269888381,0.00020885472927862766,0.07408471040618568,0.002465184546329136,0.03147701612735518,0.7497258752273905,0.8288915381871699,0.9987230990706204,0.047577813210178996,0.0011592621855400394,0.03955564449502107,0.6084959028361872,0.9032067436617071,0.010037213827384081,0.8547764428856914,0.07802256034705808,0.9648491760390245,0.008485155858038952
2020-03-20,0.0001311530392535299,0.0624805160019824,0.007812023398696303,0.9991579240189208,0.6316216317835485,0.19636109242962113,0.20495093523791197,0.997873362614709,0.41396000884742223,0.9716324043670208,0.00037332868251720603,0.7815728571193947,0.0048175570572995905,0.9959287887651506,0.6560319881790581,0.2878243165317822,0.0003059286324354808,0.005052750339103149,0.0005833718178455534,0.55755545633222,0.6142118691836944,0.9355795368767476,0.9941623847380435,0.5918595608616752,0.9061244925580787,0.03677722822695371,0.8807179088604775,0.7691568678357519,0.003355519574477904,0.05546892320187287,0.003190232721344936,0.9596354526965803,0.6889735764450813,0.7352577788453429,0.7253727261991214,0.9794818739890115,0.14370730838678258,0.8527526405872282,0.718941633464671,0.4626438764727552,0.816018692011451,0.00646062190163811,0.9978894619030731,0.0022660350773169714,0.9923142002000697,0.9924517465444003,0.5120796485073664,0.6061721376741553
2020-03-23,0.9429768033078009,0.7755047313165193,0.9996109673259297,0.003742992575639676,0.9487633489606928,0.07017356962592425,0.9277412356644392,0.08955688868352092,0.186370972339657,0.07467166127945368,0.07346149768138113,0.7356915354616966,0.8166820999252768,0.9114461651230603,0.518956725938865,0.5560886433685389,0.013753470203814473,0.09050117884070404,0.9060912073319897,0.3802434334791923,0.16823708614151553,0.2527201802219487,0.6130033712672874,0.45481159881045624,0.8026747733152729,0.9764598643392727,0.4872490166378289,0.9936261952880345,0.9854777924574606,0.9658767248902149,0.015547287808833021,0.7064274877019026,0.9974748939428595,0.37987824201042203,0.9453956013838833,0.9456828156643325,0.00030417798753044705,0.09849099609125714,0.4377338053650743,0.008763522729157319,0.2745084171891052,0.9890339215801108,0.0019971005291398924,0.20432035476591537,0.002472682929626297,0.9944915403809449,0.03860486268170034,0.987990527071101
2020-03-24,0.0001580356570918845,0.7243047090317762,0.8791554155706768,0.027260440519745556,0.04601320959705485,0.9653979343847139,0.4069104943839477,0.9813874057621794,0.033556421414480425,0.9996973685744415,0.9498975125770227,0.7478279513583511,0.0034532743201238646,0.499098867552303,0.3886836711491181,0.1433377450728673,0.6807643430118541,0.4056584538222477,0.9607418886174177,0.011689090302206051,0.8619663752397149,0.8486691241374418,0.0026496410113407945,0.9824067117431511,0.5229686832059723,0.9964457943145929,0.3727550507885499,0.4965764640722639,0.0027084839056976747,0.005388993191459685,0.004552350729080698,0.9923921201566784,0.8118003024349987,0.18085504163064586,0.9976092746060041,0.18305177526381602,0.0012263962668665133,0.999765781030254,0.5483227954631665,0.9818169243143017,0.8895809931990663,0.6821723573143084,0.1511013096875579,0.04046629395977846,0.04035991924821528,0.024924271860456763,0.8650441656951876,0.04511276230712471
2020-03-25,0.9855017412575043,0.9996463805282495,0.9959182446522552,0.0011985891930792773,0.6701822020456144,0.6441927647777853,0.9065605020449546,0.01827536042921563,0.2203587371872015,0.0012957304496280827,0.19272907125234057,0.9643760035733311,0.9975953983444834,0.3412456117043729,0.5551783944844906,0.03192064305664899,0.8186132742769624,0.10919475812902184,0.3994529078397963,0.1834212803874665,0.23717005925029183,0.20106488289641525,0.12897068895603378,0.7106388089629985,0.3119354828109355,0.8211189628123856,0.01821643553434501,0.2728767997056785,0.9993352232769726,0.9990885653895727,0.9995190665735911,0.7348313689864538,0.9522045929221323,0.12307077601419257,0.029891394342647287,0.014184782026136725,0.13533184960414235,0.00032750511685411126,0.04541190254529056,0.00800502597288703,0.004048333989374107,8.191796700669322e-05,0.02028573346321587,0.9979362103322222,0.6117721349064962,0.3199422269511539,0.002188417579093292,0.9754900504282566
2020-03-26,0.008789358928284436,0.007382776436141327,0.001004958909788836,0.9994942330703613,0.8864335967773248,0.37619199383439794,0.44730352889462643,0.989997883892256,0.709739866410828,0.9731659721912252,0.3756843935774595,0.3419484425420274,0.25725253885831095,0.12936423267280317,0.24753958042017005,0.880849152988912,0.6168934370089437,0.9891599537262719,0.7249399990741142,0.19095966178543639,0.7833496249100134,0.8244111840514574,0.9383683281066058,0.018556350486208604,0.6062664256138793,0.06269875040569144,0.9727173800184187,0.5891795386749213,0.0019863929085624276,0.001409509354621716,0.004563043751736153,0.0017818826120749828,0.36895561454764064,0.9312139368855907,0.6820193881901696,0.48610628923075183,0.9996564941519523,0.29788801261808767,0.904385115467118,0.9810354810957085,0.9783967066498144,0.5515357979670137,0.9957203332285625,0.029045651818308656,0.8878291768951357,0.4771762944491542,0.9585923900246285,0.9922374919170075
2020-03-27,0.8749098460380884,0.1815338937806638,0.1794785585375535,0.395631348496692,0.7179129060558859,0.9749397062276187,0.052427977625169465,0.05297283581839187,0.32379783539698315,0.015590209203239846,0.7782344606929165,0.12400648615350553,0.5631036189587356,0.5141090796740357,0.9795388158089197,0.19624825488889147,0.9909692962963313,0.9595255236622143,0.06318168211277188,0.9949934580776608,0.5745802721167665,0.7603927179422503,0.6937815597326605,0.7899404660434778,0.538403195176964,0.04490958960901649,0.8232353718261509,0.505019261616214,0.03930390778046467,0.5409591016963036,0.01806933633701642,0.19394218580453193,0.08169792374636858,0.9816555122376884,0.9354207755235662,0.1758702516556757,0.9997122032430099,0.011044346621162625,0.45271592722748716,0.6927727940324503,0.5870929145119999,0.03296687962930752,0.6788210940111647,0.5089161462431059,0.11856594152053204,0.9783264338440083,0.28579117289431016,0.001549365174916809
2020-03-30,0.010848306955109386,0.016814421245109578,0.0071220459194602905,0.9968790620606337,0.04345572380880015,0.9379545320626002,0.034770052769228656,0.8478050633015439,0.4692760444645184,0.8244045698122174,0.3780263355155306,0.03519276980294053,0.01801245409756777,0.02406888169998682,0.8680013517634623,0.37081824740158226,0.8880216528240112,0.661395036605538,0.39399066294071877,0.773863908253237,0.06382860385811963,0.860633276704664,0.1376294304731206,0.3928071476891705,0.552363434362758,0.03733397938539385,0.7161851503993499,0.7141112107383024,0.06725613381282665,0.8875144426366014,0.8674383793783109,0.21663166167326997,0.007869096545468694,0.618482798531783,0.4281872055320741,0.9570870064719899,0.9869021478579111,0.5232069628772911,0.7509860957452763,0.9799036984548516,0.6825501752079012,0.8120908708910698,0.852852060167471,0.08704286668240392,0.3799183606060388,0.8038271504376036,0.15007831070704733,0.7782665767297663
2020-03-31,0.03647243307607769,0.8669748191945076,0.5456748454619444,0.35975053993266565,0.27892425610650456,0.07294877989347653,0.7769413387233245,0.8850428630555549,0.8796798408675089,0.0025049018353470336,0.11554365038688603,0.9240645803663796,0.6657391731592154,0.9881174942071538,0.13242110007223037,0.9539378440915479,0.24171701830568204,0.6107777060179927,0.09227598597762265,0.3824680245282871,0.8516210557038969,0.027088396774786392,0.8626117098549134,0.6169207934776615,0.9164288105946427,0.8740082102954803,0.8119999645598857,0.11696440443728845,0.04120564049392872,0.07243436291600809,0.53674208702849,0.944935213885253,0.8155659761256832,0.9257634125917267,0.37135022099140524,0.01559262398256138,0.5032079878898293,0.9811068444968527,0.7856132986432318,0.17932686530925246,0.7418172341688734,0.7720605120377045,0.12137955948061258,0.6918414540981168,0.9205218731325416,0.6425151223807757,0.9440778741441872,0.9835604638368427
2020-04-01,0.9747095474314027,0.6255099410818414,0.7935429410105163,0.1765747648573071,0.5834312188027483,0.4042504454171123,0.5583946741863368,0.08288330213948288,0.8002764777323081,0.16415356344888143,0.6579701907856033,0.21709036628530207,0.8529345690935389,0.0525463461227728,0.34325585004232717,0.41652820131482676,0.8618309186449797,0.3723964910237622,0.009826616134294289,0.26067849995858383,0.6650158235095549,0.9266353895421703,0.9692614336523195,0.2860382565264389,0.1570480991767748,0.61405456861349,0.6617929093275652,0.6673081423487318,0.9646698902596474,0.9926602868171335,0.6654271065807442,0.4664777826131986,0.007673932415928991,0.09771861396677117,0.808067158243953,0.007681275265063092,0.21063160403646872,0.021379328124118406,0.47093439772755913,0.3165158766971247,0.4479955171928933,0.23425103396303626,0.04549091444606235,0.7505901661709016,0.06637623893820817,0.849583837762299,0.8501951320504145,0.022649070201245795
2020-04-02,0.6665546276249615,0.048176217117400645,0.14236103238627038,0.9383900380581984,0.35541316046523597,0.4690054431283478,0.05578750879489086,0.05605807251721888,0.26735701302511305,0.9187536892909947,0.07177001458533804,0.12781719064548128,0.23102897690749064,0.2797715960529283,0.552379187350866,0.4205618392401409,0.8606892579729767,0.441635362915912,0.16036087863745868,0.879164202207409,0.4284943009024935,0.35758196396740694,0.13310268178814702,0.5240104729451185,0.23588169102739148,0.16233431060429132,0.16123908867288084,0.7013113475721905,0.917120422213021,0.7176968507874707,0.07678129173354807,0.006884822494075779,0.07274787255547997,0.11065664283424331,0.19330877474870964,0.7910289018964749,0.5926669936559568,0.25825477457383456,0.5583083398559182,0.93760995747324,0.420179520012457,0.684857150945392,0.8550733339078558,0.8809187541760177,0.7258683450674495,0.3111224351972774,0.35004194170290553,0.3907509156030951
2020-04-03,0.2587358661371735,0.06390840546616683,0.1909701375487991,0.6308935903626306,0.27786297690893075,0.620340244674677,0.20241402655813795,0.96898058159747,0.9215568512540429,0.9154772699412941,0.12489717068796477,0.6849724025151257,0.3323021535309428,0.7423554005520874,0.36629289720963987,0.6971511557121198,0.34463179435317204,0.8624752149609898,0.9408162985905377,0.9546528487373522,0.1938669817320075,0.5817700986671744,0.8350176386081178,0.3989149639005685,0.48348750075465846,0.2661791371504996,0.4686643927982678,0.7794404538569248,0.017738906890398844,0.028752538684594726,0.002859862210887734,0.3250897637716376,0.8232896530617053,0.6885446890224959,0.6910957760372943,0.5268151791065381,0.279139304413191,0.01796937600227808,0.19057219372601758,0.2058926278132385,0.7037515354116364,0.12720489336809665,0.740771060933954,0.45281049828696124,0.1174755353806492,0.9889181288584683,0.6717379568617005,0.6264475508309734
2020-04-06,0.03054243099677865,0.7488432575049371,0.98018342386423,0.0053732411803603195,0.0032719089748950154,0.2110471436518897,0.40892086719939846,0.02095199065497977,0.01737981699989694,0.9789846073027086,0.6840473021514222,0.8732716215873363,0.014105714104512713,0.020084149175492536,0.17509205368645187,0.2053688161596995,0.0021644336102689885,0.029100172665457207,0.945916338597018,0.07665794770676508,0.14063453330312597,0.24304463639511859,0.004644589252708995,0.1502157733711678,0.010801241099885485,0.6945938504047803,0.019058708753265426,0.4603571545537177,0.9996652413726915,0.9992522736976365,0.9997661045088642,0.010611825646464321,0.498956934755598,0.0018839639880987764,0.11308402444910767,0.9720926178547288,0.5398395687232109,0.8462806556779866,0.364192799583237,0.8422572223079084,0.5341292010328266,0.3349076669610733,0.05190397089153706,0.022737968355117474,0.14619397126885603,0.04619089197525601,0.0026004563896446188,0.8504182754589843
2020-04-07,0.015392668176707354,0.011607439971497695,0.0021315899253395443,0.9973008033106024,0.9333999115133573,0.3334749675050278,0.12203596424096812,0.9868427425382127,0.7901260870026243,0.9950349703593111,0.8141775286557338,0.022390828041855444,0.05411517435945946,0.6649287709049768,0.4274523649104448,0.8380152278930498,0.9681378568962926,0.9968371771154827,0.6430211135674055,0.9643695369183239,0.9222220719781673,0.8835283170674647,0.9953568475759528,0.7866692701051594,0.9826177481227716,0.07185487181768156,0.9884542642044739,0.24524024810656858,0.0006498806956908679,0.0006038114187714254,0.0014375597178857796,0.869133468959892,0.990579717493717,0.9998381281365374,0.9793683308774406,0.8914386894432356,0.9865381346661954,0.7060093400655898,0.8860448213876306,0.7923489148044148,0.8774253952805996,0.7040179303283542,0.9825910891542164,0.054165264547176406,0.25901566136907184,0.992037573181447,0.9457694870991544,0.6190729012372653
2020-04-08,0.6877411507027789,0.9725306602547837,0.7087723013744094,0.11369505389146564,0.41504677908867493,0.43428311921519314,0.9006507437515895,0.9105203553510374,0.950978701360108,0.006513873982582369,0.9373521795680717,0.9165023293389072,0.6751050721097468,0.39842390576630093,0.11913929042456309,0.7440329140705048,0.2355029725111708,0.21039066558023828,0.00821524919751906,0.12025223016416489,0.6075087539683995,0.030814251318331584,0.05819959067047904,0.9344800393692377,0.8778400843995393,0.9792236805701209,0.9911391636497364,0.015532904481797437,0.9763606061010343,0.9934420018172244,0.5686498137681514,0.892565591604994,0.022234920239152408,0.6876400992771047,0.034806160004761943,0.01714590930806815,0.11582354131139255,0.9291905492491329,0.4977100130077399,0.3533446395587396,0.1560466707228334,0.2130843826047844,0.6496819104919226,0.961958764101005,0.9970466457197017,0.045067991236720194,0.46217342253987753,0.7731919465004962
2020-04-09,0.7035436215075982,0.8527877448553021,0.9376198276246897,0.014858705879090188,0.02946323645273443,0.7346790570353091,0.7917235096143271,0.041927873532113025,0.014062867934333695,0.14016952965660717,0.775393846349455,0.9470836946041732,0.33007671349229184,0.0043931058196306945,0.01379138428208497,0.0763500028828855,0.20879299800042264,0.8595551746058914,0.9867909762105852,0.00045404206178764107,0.7287717253328282,0.9805038721196202,0.14875737667392527,0.05484520255641761,0.0032243879469633576,0.8907488715749144,0.04471151813489076,0.537562947188489,0.9990347828906521,0.9986316977460228,0.9988240296297135,0.9789938775334771,0.8323552018142607,0.04278882956320148,0.0041436667191131205,0.1960186256537152,0.39694735455512964,0.5501720332538528,0.16061258735928996,0.3965955901348549,0.34897624416399786,0.17400037086119768,0.03914954667658031,0.2698956687285254,0.04299063115038392,0.0814587433285523,0.8680129430499484,0.9773728208663522
