Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit
2025-01-02 12:00:00,853.5226727588533,431.9145466057966,-167.54480239083415,1117.556950780073,0,555.5027133544917,95.89005598603995,876.1822338734868,0
2025-01-03 12:00:00,327.15227665908975,255.40553136661612,-618.320229601544,1349.0535991346621,0,211.52831341860858,-422.56491259355664,876.2257351534465,0
2025-01-06 12:00:00,417.9263242882872,400.90496134686936,2.834323179974024,1301.1688060997906,0,702.3741410894995,-132.5116179528626,932.8455490649677,1
2025-01-07 12:00:00,527.3686518226668,148.0226117075812,-957.5002572385885,1322.0665918633158,0,83.94614760392565,-830.2575553806927,838.8233570533511,0
2025-01-08 12:00:00,358.3558638275483,182.2037814553698,-605.9494956012019,1108.3125885161028,0,150.89691990144033,-488.2841982728363,1009.4135550352269,0
2025-01-10 12:00:00,1650.0912978193867,306.76839523640876,-147.21701961323922,1639.174522646374,0,426.66771406589976,-116.94802715469565,780.304230201239,0
2025-01-13 12:00:00,1867.109830047692,278.85177830392655,-108.07312934849475,1196.5022580245732,0,670.98533286389,13.54136750322775,920.7898949030202,0
2025-01-14 12:00:00,233.483193016541,227.22237386683386,-997.4639213945666,1735.008607212161,0,158.32721171596145,-622.7389444586526,911.5289454547527,0
2025-01-15 12:00:00,883.7460012036245,205.4773960476369,-1085.9254415798907,1771.1437721532984,0,118.31322201279286,-720.3672331816931,1044.75331165722,0
2025-01-16 12:00:00,313.9979407780184,137.55069224825954,-1750.8716401388192,2257.2502737675463,0,0.39631302793676537,-964.0976583512013,1181.8269467712034,0
2025-01-17 12:00:00,223.16316398129987,139.91002848699478,-1288.860961259384,1776.0373923427344,0,-11.779574573717975,-1051.3063693969646,1059.654006869799,0
2025-01-21 12:00:00,1210.7560604573428,-57.03680984727251,-872.3741081821647,2133.0109053217375,0,516.7719555558094,23.857088822879867,954.6420165905771,0
2025-01-22 12:00:00,1175.7953441319858,122.55097421860117,-1067.4273145460024,1284.15836693899,0,54.7308115162324,-697.1160399559731,783.4645147822216,0
2025-01-23 12:00:00,382.1468002276538,81.74437690623871,-983.9756688298063,1067.5851877890484,0,-24.07874080336563,-820.6838719195583,767.5069854889284,0
2025-01-24 12:00:00,282.07862613127656,73.20013496072079,-946.0049898543829,1202.1227497505163,0,-17.802541796270244,-742.8977311319544,720.5386688131314,0
2025-01-27 12:00:00,-1873.6554161573756,146.93471007059935,-578.8231776777969,1168.6659769489613,1,404.95995102491577,-273.69332464304443,735.2673798816567,1
2025-01-28 12:00:00,972.170350732255,274.75742426427763,-513.2418685320062,996.8246850188572,0,273.61206498565457,-192.55507715129875,550.880061411843,0
2025-01-29 12:00:00,446.6672120690724,229.13431903429284,-1114.1051183826103,1741.1517510787044,0,170.99569220314697,-508.18090682589354,1172.754867578549,0
2025-01-30 12:00:00,-265.86905112778254,222.14093575392397,-711.343252052128,1620.1843264866095,1,147.51365985604224,-563.3288121820053,1014.7990512987299,1
2025-01-31 12:00:00,292.3743628246141,192.25749164116192,-926.4908627246037,1472.9040460733092,0,44.48106207631262,-728.4818651301828,892.0538005057857,0
