Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit
2025-01-02 12:00:00,853.5226727588533,452.1900098270781,-94.06485500650547,1281.8760464607335,0,555.5027133544917,95.89005598603995,876.1822338734868,0
2025-01-03 12:00:00,327.15227665908975,252.7684497281419,-743.3166923811777,1878.9175147007159,0,211.52831341860858,-422.56491259355664,876.2257351534465,0
2025-01-06 12:00:00,417.9263242882872,431.05234749302497,-216.90132724910993,1742.1159999993806,1,702.3741410894995,-132.5116179528626,932.8455490649677,1
2025-01-07 12:00:00,527.3686518226668,166.11298477256625,-1126.2725033832485,1537.9217799300257,0,83.94614760392565,-830.2575553806927,838.8233570533511,0
2025-01-08 12:00:00,358.3558638275483,186.439957173396,-584.046007764962,1396.228221841784,0,150.89691990144033,-488.2841982728363,1009.4135550352269,0
2025-01-10 12:00:00,1650.0912978193867,308.0512084130204,-421.8674967030705,1266.9000499972612,0,426.66771406589976,-116.94802715469565,780.304230201239,0
2025-01-13 12:00:00,1867.109830047692,306.50030500213614,-147.4864471221373,1233.6288627173979,0,670.98533286389,13.54136750322775,920.7898949030202,0
2025-01-14 12:00:00,233.483193016541,233.7454040438888,-847.4611717406148,1574.3465010399552,1,158.32721171596145,-622.7389444586526,911.5289454547527,0
2025-01-15 12:00:00,883.7460012036245,211.95261902726645,-1098.3849401402388,2022.588776719391,0,118.31322201279286,-720.3672331816931,1044.75331165722,0
2025-01-16 12:00:00,313.9979407780184,118.02144754081631,-1443.2809578122265,1703.6659916674914,0,0.39631302793676537,-964.0976583512013,1181.8269467712034,0
2025-01-17 12:00:00,223.16316398129987,133.5979644997354,-1350.721146296316,2152.345094182505,0,-11.779574573717975,-1051.3063693969646,1059.654006869799,0
2025-01-21 12:00:00,1210.7560604573428,-86.4364175641595,-1066.1189563881576,2008.2599515002898,0,516.7719555558094,23.857088822879867,954.6420165905771,0
2025-01-22 12:00:00,1175.7953441319858,150.65836157011918,-689.4658085553777,1358.3176917912501,0,54.7308115162324,-697.1160399559731,783.4645147822216,0
2025-01-23 12:00:00,382.1468002276538,79.35642770168982,-1185.4500897233775,2342.5907012450625,0,-24.07874080336563,-820.6838719195583,767.5069854889284,0
2025-01-24 12:00:00,282.07862613127656,83.63106155722389,-1049.605991080274,1555.121664858452,0,-17.802541796270244,-742.8977311319544,720.5386688131314,0
2025-01-27 12:00:00,-1873.6554161573756,82.01437505178615,-557.4665673869168,1147.0401220600688,1,404.95995102491577,-273.69332464304443,735.2673798816567,1
2025-01-28 12:00:00,972.170350732255,280.56871529315606,-327.93292172832184,924.377059583041,0,273.61206498565457,-192.55507715129875,550.880061411843,0
2025-01-29 12:00:00,446.6672120690724,243.95852573269167,-855.6223780959884,1297.7652640597928,0,170.99569220314697,-508.18090682589354,1172.754867578549,0
2025-01-30 12:00:00,-265.86905112778254,206.51444501650968,-765.3131805812998,1188.876748233951,1,147.51365985604224,-563.3288121820053,1014.7990512987299,1
2025-01-31 12:00:00,292.3743628246141,127.70187575362755,-1442.8323525990459,2093.6031847857907,0,44.48106207631262,-728.4818651301828,892.0538005057857,0
2025-02-03 12:00:00,1509.708106295108,349.99194141060553,-714.0068443487947,1899.6428221472108,0,572.860138448195,-249.21676531370215,969.1514061264406,0
2025-02-04 12:00:00,365.5655807784776,161.2900186038697,-1092.3074366901599,1386.4015630740207,0,45.60689983708452,-981.4843991785738,913.0119091640405,0
2025-02-05 12:00:00,298.27852126058986,46.53049287821783,-1540.364096598925,2481.7829712964826,0,-84.69918809377083,-1191.493479182206,1090.269109846041,0
2025-02-06 12:00:00,357.0120876295805,126.81653645755976,-1178.354670028137,1766.0527796968415,0,63.07242953232941,-1015.7591424254468,1488.9020620777205,0
2025-02-07 12:00:00,539.090716108117,-21.859934542380387,-2031.292336722347,2248.8579608894734,0,-45.84322359162612,-1109.49035996133,1288.0304180558296,0
2025-02-10 12:00:00,946.2213766131717,608.8644087043531,-590.3761840685198,1771.0473751016752,0,794.7096310323791,-181.2910801180072,1202.533844172039,0
2025-02-11 12:00:00,270.90637912858017,21.44320230950066,-1401.7942953847958,2046.997578566657,0,-99.11626756539218,-1052.3062234701972,1070.0305854655471,0
2025-02-12 12:00:00,381.1628204079651,91.05746374052788,-1317.0077340070907,1548.532419660001,0,28.738043628076806,-991.7031851123897,929.6121512916358,0
2025-02-13 12:00:00,378.698771926707,100.5211491289613,-1589.1302492993423,1941.022614964145,0,4.1873012422427,-1104.2869852575539,1150.5598372904874,0
2025-02-14 12:00:00,362.9620252354789,-29.07237001353696,-1787.5408967221624,2063.8341299441336,0,-117.23302857392356,-1202.9777672828027,1545.3455837061128,0
2025-02-18 12:00:00,1286.2809886216032,385.405861018799,-440.3906919905178,1781.1425125609674,0,783.6690440363475,-57.016562845525826,1163.287391553818,0
2025-02-19 12:00:00,314.87693987307864,161.76945010436856,-1196.0081295477594,1978.118403147464,0,38.51153942390907,-899.5313091149026,988.7691769601698,0
2025-02-20 12:00:00,391.08872604499095,163.27177816449992,-1302.5040479828683,1610.9518435062625,0,76.54573719746857,-802.433549821964,885.2420552785454,0
2025-02-21 12:00:00,541.0461608337841,241.01194634619333,-773.2605089487342,1574.3180367050766,0,172.56463089600396,-681.4147923723833,847.3171991044621,0
2025-02-24 12:00:00,2533.751766908812,635.6686890639684,-287.5559778487485,2150.587218735811,0,832.8693243034137,170.8272917576917,828.7943701669368,0
2025-02-25 12:00:00,469.2715187994865,365.61051362385234,-648.7129804973696,1431.8870440477983,0,263.6224062940651,-628.8701748949825,771.9862917893389,0
2025-02-26 12:00:00,783.3073746102639,397.6703575423381,-238.1780167507987,1219.7548085026665,0,407.38906487338824,-396.7031437855728,947.1741104727158,0
2025-02-27 12:00:00,873.9345185594834,358.48744491852983,-647.7649073156675,2093.1240221069534,0,334.27425234846794,-454.75797123764784,1352.1398666253785,0
2025-02-28 12:00:00,735.9075501416829,360.0338951407333,-370.97959683857744,1924.0403120430124,0,378.37851980022896,-218.07181260867702,1010.7353252856352,0
2025-03-03 12:00:00,803.9396416840202,770.3943257211711,287.4373450069598,1629.164486886265,0,1021.1084429840763,413.2611799644521,962.7273295309776,1
2025-03-04 12:00:00,371.7350192486042,377.73843339011324,-927.334314762942,2432.4804577980694,1,395.15071136325366,-320.0908169770279,1018.6950574801889,1
