Date,Realized_PnL,Vine_VaR,Vine_ES,Vine_Std,Vine_Hit,Indep_VaR,Indep_ES,Indep_Std,Indep_Hit
2025-01-02 12:00:00,853.5226727588533,427.46538038806426,-207.18018686037664,1515.6180759795566,0,555.5027133544917,95.89005598603995,876.1822338734868,0
2025-01-03 12:00:00,327.15227665908975,251.49431437549774,-772.8198660257284,1277.7820873437083,0,211.52831341860858,-422.56491259355664,876.2257351534465,0
2025-01-06 12:00:00,417.9263242882872,403.9337205853827,-118.96847679923233,1554.6273812448367,0,702.3741410894995,-132.5116179528626,932.8455490649677,1
2025-01-07 12:00:00,527.3686518226668,151.76060076770275,-982.4395753746288,3937.621869254049,0,83.94614760392565,-830.2575553806927,838.8233570533511,0
2025-01-08 12:00:00,358.3558638275483,175.9578811208411,-606.6222079755836,1144.2017354223844,0,150.89691990144033,-488.2841982728363,1009.4135550352269,0
2025-01-10 12:00:00,1650.0912978193867,291.86973724863566,-529.5254984016692,2318.7610072741095,0,426.66771406589976,-116.94802715469565,780.304230201239,0
2025-01-13 12:00:00,1867.109830047692,237.87672568087885,-422.72930059437493,1329.6092916156556,0,670.98533286389,13.54136750322775,920.7898949030202,0
2025-01-14 12:00:00,233.483193016541,229.56335854284396,-1044.7256428045873,2026.4463767373868,0,158.32721171596145,-622.7389444586526,911.5289454547527,0
2025-01-15 12:00:00,883.7460012036245,199.78354977073,-1021.8484694187289,1802.3033730366396,0,118.31322201279286,-720.3672331816931,1044.75331165722,0
2025-01-16 12:00:00,313.9979407780184,110.80027010931761,-1293.4510858463505,1853.584808549907,0,0.39631302793676537,-964.0976583512013,1181.8269467712034,0
2025-01-17 12:00:00,223.16316398129987,130.76079741619702,-1433.8923590617296,2022.4825956769077,0,-11.779574573717975,-1051.3063693969646,1059.654006869799,0
2025-01-21 12:00:00,1210.7560604573428,-78.33246530174496,-456.0812736478501,1496.0050469674293,0,516.7719555558094,23.857088822879867,954.6420165905771,0
2025-01-22 12:00:00,1175.7953441319858,156.42183802768298,-844.2511349847675,1182.8492323921814,0,54.7308115162324,-697.1160399559731,783.4645147822216,0
2025-01-23 12:00:00,382.1468002276538,58.71947480554645,-1085.4024377098917,1908.7054205226214,0,-24.07874080336563,-820.6838719195583,767.5069854889284,0
2025-01-24 12:00:00,282.07862613127656,75.17846830077605,-1201.411181715819,1248.9300806563992,0,-17.802541796270244,-742.8977311319544,720.5386688131314,0
2025-01-27 12:00:00,-1873.6554161573756,102.79984618372457,-565.6451101945848,1100.713821639232,1,404.95995102491577,-273.69332464304443,735.2673798816567,1
2025-01-28 12:00:00,972.170350732255,278.2327049200956,-278.64963920345997,2287.819173354323,0,273.61206498565457,-192.55507715129875,550.880061411843,0
2025-01-29 12:00:00,446.6672120690724,243.3926975663399,-876.9944039048311,1738.8298065559459,0,170.99569220314697,-508.18090682589354,1172.754867578549,0
2025-01-30 12:00:00,-265.86905112778254,210.10130432836772,-960.8160701821836,2103.295893506934,1,147.51365985604224,-563.3288121820053,1014.7990512987299,1
2025-01-31 12:00:00,292.3743628246141,158.30223970400002,-1142.5204804660982,1835.1919340299528,0,44.48106207631262,-728.4818651301828,892.0538005057857,0
2025-02-03 12:00:00,1509.708106295108,322.9134886888698,-553.5362128496346,1721.6195972666399,0,572.860138448195,-249.21676531370215,969.1514061264406,0
2025-02-04 12:00:00,365.5655807784776,209.33140867381246,-1141.5556407969214,1446.459562928373,0,45.60689983708452,-981.4843991785738,913.0119091640405,0
2025-02-05 12:00:00,298.27852126058986,92.24780984408508,-1756.633359503507,2319.4470605366187,0,-84.69918809377083,-1191.493479182206,1090.269109846041,0
